Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Developer,Score
Highly replayable roguelikes for short sessions,Super Metroid: Project Base,25121,0.7580419182777405,"Jan 28, 2018","['Metroid Construction', 'begrimed']","Project Base is a Super Metroid ROM hack with smoother mechanics, level edits, new content, graphic edits, custom code, and much more.
It keeps the original Super Metroid map mostly intact, while adding new stuff. It doesn't force the player to take a new path, or to use any advanced techniques.
Sequence breaks and shortcuts have been left alone, with new ones added. Highly speedrunnable, and with a level of difficulty that is accessible to anyone.
The name ""Project Base"" refers its original purpose, which was to act as a base hack for others to build from.",['SNES'],"['Adventure', 'Platform', 'Shooter']",3.2,7.0,0.0,1.0,2.0,7.0,0.0,,2
Highly replayable roguelikes for short sessions,Anno 1503: History Edition,36326,0.764611005783081,"Jun 25, 2020",['Ubisoft Blue Byte'],"Dive into the classic gameplay and long-lost multiplayer mode of 1503 A.D.: The New World and its expansion Treasures, Monsters & Pirates in Anno® 1503 History Edition, updated and optimized to work smoothly on current computers with resolutions of up to 4K.
Unlock new scenarios, sandbox games, buildings, and animals with the exciting Treasures, Monsters & Pirates expansion.
Discover the long-lost multiplayer mode, released officially for the first time!
Enjoy all of the upgrades while continuing your existing game, thanks to full save compatibility.
Take advantage of improvements like borderless window mode and improved scrolling.
Includes bonus content: Anno® 1503 soundtrack, wallpaper, and company logo for Anno 1800™.",['Windows PC'],"['Simulator', 'Strategy']",,0.0,0.0,2.0,0.0,1.0,0.0,,2
Highly replayable roguelikes for short sessions,Advance Wars by Web,33445,0.7762309312820435,"Mar 31, 2004",[],"Advance Wars by Web (aka. AWBW) is an unofficial site created by Aaron Marriner in 2004 that allows people to play Advance Wars multiplayer online in a web browser. AWBW is primarily based upon Advance Wars 2: Black Hole Rising with select gameplay elements added in from Advance Wars 1 and Advance Wars: Dual Strike, but also expands upon the vanilla experience by including a wider selection of COs than any previous game in the series, up to 16 players per match, additional content and quality-of-life (and some bugs and glitches here and there) and a broad array of community-focused features such as custom maps, spectator controls, replays and a ranked matchmaking system.",['Web browser'],['Turn Based Strategy'],,0.0,0.0,1.0,1.0,2.0,0.0,,0
Highly replayable roguelikes for short sessions,Cymatically Muffed,26635,0.7481592893600464,"Aug 07, 2019",['Kelsam'],"Fight, sneak, or dash past friends and enemies as you attempt to discover the secrets hidden in this action-packed world. Muffed is a top-down shooter with a couch coop adventure campaign for 1-4 players, and a PvP battle arena for 2-16 local players. Unleash the power of cymatics!
Features:
On-Demand Split-Screen/Shared-Screen Control
Native Support for a Wide Range of Controllers
Cooperative Campaign for 1-4+
Player vs Player Battle Modes for 2-16+
Extensive Battle Mode Customizations for High Replayability",['Windows PC'],"['Adventure', 'Fighting', 'Indie', 'Shooter']",,0.0,0.0,0.0,0.0,3.0,0.0,,1
Highly replayable roguelikes for short sessions,Quoth,10935,0.7451673746109009,"Apr 05, 2014",[],"""Welcome to the third edition of Quoth 2.0. This is a spit-and-polish release, with some new features to play with, but the emphasis on refining the Quoth 2 content, re-balancing some monsters, fixing old bugs, and keeping Quoth as lightweight as possible.""
Quoth is an expansion pack for Quake 1 single player.
It is not intended as a series of thematically connected maps with additional custom content, as other packs are. The intention is to provide quality custom content for Q1 mappers and players in a single pak file. There are maps included in the pak, but there are also larger maps using the content already released separately by both Kell and necros, and more maps will surely follow.
Its features include technical additions for mappers, new monsters, and a couple of new weapons/items.",['Windows PC'],[],,3.0,0.0,1.0,0.0,3.0,1.0,,1
Highly replayable roguelikes for short sessions,F-Zero X Expansion Kit,30568,0.7397607564926147,"Apr 21, 2000",['Nintendo'],"An expansion disk released for the 64DD peripheral that adds multiple additional features when connected to the base game:
- 12 new and more difficult courses in 2 new cups, DD-1 and DD-2, as well as an edited cup option.
- A course editor, with 100 save slots, similar to the developer tool used to make the game's courses.
- A vehicle editor, with 100 save slots, allowed front, rear and wing parts to be combined with different parameters to balance performance
- Expanded time attack ghost feature, 3 available for each course
- New music tracks and changed audio from mono to stereo
- Some of the characters had new higher performance machines available
Player created data could be shared/imported but without mouse or online support it was difficult to use.
Character portraits might have been editable by swapping data with the Mario Artist 64DD games.",['Nintendo 64DD'],['Racing'],4.2,23.0,0.0,13.0,17.0,13.0,2.0,,0
Highly replayable roguelikes for short sessions,Age of Empires: Definitive Edition,4472,0.7475588917732239,"Feb 20, 2018","['Forgotten Empires LLC', 'Microsoft Studios']","Age of Empires, the pivotal RTS that launched a 20-year legacy returns in definitive form for Windows 10 PCs. Bringing together all of the officially released content with modernized gameplay, all-new visuals and a host of other new features, Age of Empires: Definitive Edition is the complete RTS package. Engage in over 40 hours of updated campaign content with new narration and pacing, jump online in up to 8-player battles with new competitive features and modes, experience 4K HD visuals with overhauled animations, get creative with the scenario builder and share your creations with easy mod support. There’s never been a better time to jump in to Age of Empires. Welcome back to history.",['Windows PC'],"['Adventure', 'Real Time Strategy', 'Simulator', 'Strategy']",3.6,274.0,17.0,132.0,45.0,49.0,10.0,,0
Highly replayable roguelikes for short sessions,Eldritch,3999,0.1677857509422786,"Oct 21, 2013",,"Eldritch is a first-person action game inspired by roguelikes, immersive sims, and H. P. Lovecraft.",Windows PC | Mac | Linux,Adventure | Indie | RPG | Shooter,2.9,174.0,3.0,89.0,22.0,35.0,6.0,Minor Key Games,3
Highly replayable roguelikes for short sessions,Quake: Func Jam 7,17126,0.7467124462127686,"Aug 21, 2016",[],"Func Jam 7's theme is ""Back to Bases"" - a community project at Func_Msgboard.
The pack follows a Base theme and features five small to medium-sized levels, some of which add unique twists to the gameplay. A skill selection/start hub map is included.
Note: These maps require Quoth and an engine port with increased limits.
This file has been repacked for Quaddicted.
An updated version of NewHouse's map is available here.",['Windows PC'],['Shooter'],,0.0,0.0,1.0,0.0,3.0,0.0,,1
Highly replayable roguelikes for short sessions,Paper Fire Rookie Arcade,31105,0.1666396216365318,"Apr 01, 2019",,"The VR Arcade version of Paperville Panic. As the fire departments newest firefighting recruit, it's up to you to save the town. Fight fires, shoot water pistols, blast water shotguns, battle tough bosses and axe and smash your way through an apartment building. Includes two highly replayable, arcade levels from Paperville Panic.",Windows PC,Adventure | Indie,,0.0,0.0,6.0,0.0,1.0,0.0,Ultimerse,0
Highly replayable roguelikes for short sessions,Knights of Braveland,14268,0.16440711870884,"Feb 16, 2023",,"Hack and slash villains with your friends. An infinitely replayable series of quests - unlock new events, heroes, equipment and defeat bosses in the end of each unique run.",Windows PC,Adventure | Indie,,2.0,0.0,1.0,6.0,2.0,0.0,Tortuga Team,3
Highly replayable roguelikes for short sessions,Demented Pixie,25127,0.1640990046780517,"Dec 14, 2016",,"Demented Pixie is a blend between twin-stick shooters and roguelikes with unique visuals and ambientation, packed with content, in which nothing is what it looks like…",Windows PC | Linux,Indie | RPG | Strategy,,0.0,0.0,0.0,1.0,1.0,0.0,Molegato,3
Highly replayable roguelikes for short sessions,20XX,5211,0.1620130522849938,"Aug 16, 2017",,"20XX is a co-op-friendly action platformer roguelite. Explore procedurally generated levels, collect new weapons and abilities, purchase upgrades, and crush ferocious bosses! If you are a fan of roguelikes or Mega Man, 20XX is for you!",Windows PC | PlayStation 4 | Xbox One | Nintendo Switch,Adventure | Arcade | Indie | Platform | Shooter,3.1,505.0,13.0,408.0,84.0,118.0,38.0,Batterystaple Games,2
Highly replayable roguelikes for short sessions,Bytepath,22423,0.1688320760691259,"Feb 23, 2018",,"Bytepath is a replayable arcade shooter with a focus on build theorycrafting. Use a massive skill tree, many classes and ships to create your own builds and defeat an ever increasing amount of enemies.",Windows PC | Linux,Arcade | Indie | RPG | Shooter,3.2,14.0,0.0,6.0,4.0,0.0,3.0,a327ex,3
Highly replayable roguelikes for short sessions,Astronarch,40692,0.1578919025649933,"Jan 22, 2021",,"A fusion of roguelikes and auto-battlers like never before seen. Recruit a party of mysterious heroes, navigate deadly lands, collect an arsenal of magical items, and vanquish a new evil threatening the realm!",Windows PC,Indie | RPG | Strategy,3.5,18.0,1.0,13.0,4.0,4.0,2.0,Dale Turner,3
Highly replayable roguelikes for short sessions,Killer Queen,14226,0.1437519051574247,"Aug 02, 2013",,Killer Queen is the world’s only 10-player strategy arcade game. It’s easy to learn--each player has only one button and one joystick -- but the game is infinitely replayable.,Arcade,Arcade | Indie | Platform | Strategy,3.6,31.0,0.0,2.0,8.0,17.0,1.0,Bumblebear Games,1
Highly replayable roguelikes for short sessions,Tokyo Mirage Sessions #FE,2726,0.1849452797837687,"Dec 26, 2015",,"Tokyo Mirage Sessions #FE is an crossover role-playing video game in development by Atlus and Intelligent Systems for the Wii U, based on the two companies' Shin Megami Tensei and Fire Emblem series, respectively.",Wii U | Nintendo Switch,Adventure | Music | RPG,3.1,895.0,34.0,544.0,291.0,181.0,43.0,"Intelligent Systems Co., Ltd. | Nintendo",0
Highly replayable roguelikes for short sessions,Elona,38856,0.1928596871307671,"Aug 31, 2007",,"Elona is a roguelike game created by Japanese developer Noa. Its name is short for ""Eternal League of Nefia"". Noa began developing Elona in 2006, and based it on roguelikes such as Ancient Domains of Mystery (ADOM) and Angband. Noa had previously made two other role-playing games, Shade and Etherwind. A reviewer at Insert Credit praised Elona as ""very well-made"" and compared its character development system to that of ADOM.",Windows PC,Adventure | Indie | RPG,4.0,41.0,2.0,40.0,23.0,16.0,3.0,Noa,3
Highly replayable roguelikes for short sessions,Sessions,31754,0.1953755167499039,"Dec 31, 2023",,"Sessions blends horror, action, and atmospheric exploration. The player takes on the role of a synthetic human in a dystopian world overrun by mysterious creatures. In this dark sci-fi story, you must face existential horrors and frightening creatures. It's a lonely and evocative game about exploring the unknown and discovering the horrors of the human condition.",Windows PC,Adventure,,0.0,0.0,2.0,12.0,4.0,0.0,Robson Paiva,0
Highly replayable roguelikes for short sessions,Scavenger SV-4,33951,0.2051497909971582,"Feb 01, 2018",,"Scavenger SV-4 is a highly replayable atmospheric first-person science fiction game. Part simulator, part roguelike, it has elements of action, combat, resource management, and a dash of horror. It is not quite like any game you have played before.",Windows PC,Adventure | Indie | Simulator,3.2,11.0,2.0,8.0,7.0,3.0,2.0,,2
Highly replayable roguelikes for short sessions,Transfer,35309,0.247344480691332,"Oct 13, 2017",,"A queer narrative game about computers, identity, and what happens after you no longer understand who you are. It is meant to be short and highly replayable, taking an average of 4-10 minutes per playthrough where each can culminate in wildly different outcomes.",Windows PC,Adventure,,0.0,0.0,2.0,0.0,0.0,0.0,,0
Highly replayable roguelikes for short sessions,Baladins,6326,0.1471552989428398,"Mar 31, 2024",,"Baladins is a choose-your-own-story multiplayer game (1-4 players online) inspired by Role-Playing Games. A whole campaign with friends, packed in 1-hour sessions!",Windows PC,Adventure | RPG,,3.0,0.0,2.0,28.0,12.0,0.0,Seed by Seed,0
Highly replayable roguelikes for short sessions,Climb,32873,0.1827078211461752,"Jun 20, 2018",,"You thought you were the only rock climbing hipster around, but these mountains are full of them. Eliminate all competition and claim your rock!
Climb, an online multiplayer brawler with short and action packet game sessions!",Windows PC,Indie,,2.0,0.0,1.0,0.0,0.0,0.0,A Sweet Studio,1
Lighthearted sandbox games for creative building,Thomas & Friends: Building the New Line,30904,1.00074495683805,TBD,[],Architectural and constructional simulation game.,[],['Simulator'],,2.0,0.0,0.0,1.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Revomon,10143,0.7719219923019409,TBD,['Revomon'],"Revomon is an exciting new online RPG that combines an incredible, immersive virtual-reality experience with the ground-breaking technology behind NFTs. This synergy will allow for the creation of real value in a virtual world by leveraging blockchain technology.",['Oculus VR'],"['Adventure', 'RPG']",,1.0,0.0,0.0,0.0,0.0,1.0,,0
Lighthearted sandbox games for creative building,Block Craft 3D: Crafting & Building Game,17657,1.4377684947325302,TBD,[],,[],[],,1.0,0.0,0.0,2.0,0.0,0.0,,2
Lighthearted sandbox games for creative building,Board Games Gallery (10 Games),38927,1.3723631296926082,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Smart Girl's: Party Games,36593,1.2771420080338858,TBD,['505 Games'],,[],[],,2.0,0.0,0.0,0.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Schoolhouse Rock! Grammar Rock,13328,1.2262124934965388,"Oct 01, 1995",['Creative Wonders'],,['Windows PC'],[],,3.0,0.0,0.0,0.0,2.0,0.0,,0
Lighthearted sandbox games for creative building,Detonate,25661,1.1477361876691106,"Dec 31, 2009",[],Building destruction simulator.,['Windows PC'],['Simulator'],,1.0,0.0,0.0,0.0,1.0,0.0,,1
Lighthearted sandbox games for creative building,Unwording,30356,0.7753338813781738,"Apr 27, 2023","['Frostwood Interactive', 'Dino Digital']","Unwording is a narrative puzzle game about happiness, gratitude, and the power of words. Use a combination of exploration and word puzzle gameplay to reshape reality and guide Tom through the course of three painful but transformative days of his life.","['Windows PC', 'Mac', 'Linux', 'Gamate']","['Adventure', 'Indie', 'Puzzle', 'Simulator']",3.2,8.0,0.0,4.0,11.0,7.0,0.0,,0
Lighthearted sandbox games for creative building,Hoyle Puzzle Games,17788,1.1134070840428476,TBD,[],A collection of puzzle games.,[],['Puzzle'],,3.0,0.0,0.0,0.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Rubik's Games,23201,1.0162576360623947,TBD,[],,[],[],,0.0,0.0,0.0,3.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,duplicate Alder's Blood: Prologue,18829,1.0427944681161163,TBD,"['Shockwork Games', 'No Gravity Games']",,[],[],,1.0,0.0,8.0,0.0,2.0,1.0,,0
Lighthearted sandbox games for creative building,TraVRsal,23785,0.7728060483932495,"Jun 04, 2021",['Robert Wetzold'],"Enter your personal holodeck! Alone or together with friends. TraVRsal is a constantly growing collection of games that explore limitless movement! Using intuitive level design and the clever use of play-space - be it big or small - TraVRsal untethers the limits of VR making players feel as if they are freely walking through expansive worlds. Magical worlds, puzzles, traps, enemies and much more. Surprise your friends with a custom-made gallery. Challenge other players. Become the best in each world by beating existing challenges. Due to procedural generation no game is ever the same. There is a creative community to help build your own free-roaming VR games with an easy to learn world builder, and share the work with other players.","['Oculus Quest', 'Oculus Quest 2', 'Oculus Rift']","['Adventure', 'Indie', 'Puzzle', 'Shooter']",,2.0,1.0,2.0,0.0,0.0,0.0,,1
Lighthearted sandbox games for creative building,Sorting Baby Blocks for Boys 3D Smart Shapes Games,20096,1.0512534433619818,TBD,[],,[],[],,0.0,0.0,0.0,2.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Barbie as Rapunzel CD-ROM: A Creative Adventure,13433,1.074101817115107,"Sep 27, 2002",[],,['Windows PC'],['Adventure'],3.0,41.0,0.0,4.0,3.0,11.0,3.0,,1
Lighthearted sandbox games for creative building,Gourdlets,2243,1.0904216208986697,TBD,['AuntyGames'],"Gourdlets is a city-building sandbox. Place buildings and scenery, and then watch visiting gourdlets arrive and interact with the world. No objectives, no points, just building.",['Windows PC'],"['Indie', 'Simulator']",,4.0,0.0,2.0,32.0,20.0,0.0,,0
Lighthearted sandbox games for creative building,Monument Valley 2: Panoramic Edition,12846,0.773409366607666,"Jul 12, 2022",['Ustwo Games'],"Perception meets reality in Monument Valley 2, the atmospheric return of the acclaimed smash hit Monument Valley. Explore, Grow and Guide Ro and her Child through a magical and moving world.
Discover illusionary pathways and delightful puzzles as you learn the secrets of The Sacred Geometry.
In this meditative and calming puzzle game, follow the heart warming story of Ro in her journey through motherhood. Rediscover independence through manipulating monuments and evolving paths to explore new, surreal, and mysterious worlds.",['Windows PC'],"['Adventure', 'Indie', 'Puzzle', 'Strategy']",3.8,42.0,1.0,25.0,14.0,8.0,7.0,,0
Lighthearted sandbox games for creative building,Awkward Dimensions Redux,23443,0.7734663486480713,"Jul 27, 2016",['StevenHarmonGames'],"They may be awkward dimensions, but they're my dreams...
Interactive Dream Journal & Diary; Awkward Dimensions Redux is a personal game. Lasts 20 minutes to an hour with less traditional interaction. Focuses on getting to understand another person through an interpretation of their dreams, thoughts, fears, desires, and past work. It's a game about conversing with roosters, disembodied legs, standardized tests, Immature jokes, relationships, art, espionage, and a teenager coming to terms with life and growing up.","['Windows PC', 'Mac', 'Linux']","['Adventure', 'Indie', 'Music', 'Puzzle']",2.6,61.0,0.0,23.0,6.0,11.0,2.0,,0
Lighthearted sandbox games for creative building,Everdell,37871,0.7736630439758301,"Jul 28, 2022",['Dire Wolf Digital'],"Adapted from the award-winning board game from Tabletop Tycoon, Everdell is a fantastical city-building game combining worker placement and strategic card play to create a new civilization. Gather resources to build fanciful Constructions and recruit colorful Critters to make your city thrive. Each card in your city scores points, and after four seasons have passed the highest-scoring city wins!
Face off against other founders in cross-platform multiplayer games, or test your civic wits with AI play and Solo Challenges!","['Windows PC', 'Android', 'Mac', 'iOS', 'Nintendo Switch']","['Card & Board Game', 'Indie', 'Strategy']",,2.0,0.0,2.0,3.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Kenopsia,18891,0.7749040126800537,"Oct 12, 2021","['Team Cwab', 'Futuregames']","Follow Amelia, a stressed and overworked gamedev (or as people in the industry call it... Just a gamedev) through a surreal trip with three distinctly different game modes: a first person adventure game in a strange 3D office environment, a challenging 2.5D platforming game, and a 2D top-down fantasy gathering-brawler. Each of the modes depict the games narrative in different ways, from fully voice acted narration and conversation, text-based dialogues, to pure ludo-narrative. Each a part in telling the story of Amelia.",['Windows PC'],"['Adventure', 'Indie', 'Platform', 'Point-and-Click', 'Puzzle', 'Simulator', 'Strategy']",,2.0,0.0,0.0,1.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Star Heritage 1: The Black Cobra,10578,1.008486166126621,"Dec 02, 2005",['Step Creative Group'],,['Windows PC'],['Adventure'],,2.0,0.0,0.0,0.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Souseiki Gadget Robo,8915,1.1248540414443249,"Dec 11, 2008",['Creative'],"Souseiki Gadget Robo is a Action video game published by Creative released on December 11, 2008 for the Nintendo DS.",['Nintendo DS'],[],,0.0,0.0,3.0,1.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Eggineer,26494,0.1770740210531526,TBD,,"Eggineer is a physics based vehicle sandbox game. The goal is simple, build fully destructible vehicles to help your fragile egg companion finish challenging levels in the campaign mode, or design the most complex sets of vehicles in the sandbox and make everything crash or explode!",,Simulator,,2.0,0.0,0.0,0.0,1.0,0.0,,3
Lighthearted sandbox games for creative building,Autocraft,25953,0.1813837026571305,"Sep 03, 2014",,"Create, Collect, and Crash in Autocraft, a physics destruction puzzle/sandbox from the creators of Apotheon and Capsized.",Windows PC | Mac,Indie | Simulator | Strategy,1.7,5.0,0.0,1.0,0.0,2.0,0.0,Alientrap Games Inc,3
Lighthearted sandbox games for creative building,Arthur's Thinking Games,26149,1.4481623430271506,"Dec 31, 1999","['The Learning Company', 'Creative Wonders']",,['Windows PC'],['Arcade'],,2.0,0.0,0.0,0.0,2.0,0.0,,1
Lighthearted sandbox games for creative building,Cool army games for kids 6 year old and under boys,36926,0.980463044885088,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Blendoku 2,23104,0.7678917050361633,"Nov 19, 2015",['Lonely Few LLC'],"Blendoku 2 is a game about colors. 

Are you a color master? Color virtuoso? Are colors the reason you get up in the morning? If so then you'll love Blendoku, the palettes and layouts are all hand designed and crafted to test your color skills. 

Or maybe you're a color novice? Does the idea of picking colors make you break out in a cold sweat? Well Blendoku is here to help you conquer that fear! Before you know it you'll be a Color Savant! 

Unlike other color games Blendoku truly uses colors, and how we see colors to craft a challenging and rewarding puzzle experience. 

Have fun! Learn color theory, get inspired, play with friends, its all here!","['Android', 'iOS']","['Indie', 'Puzzle']",3.8,12.0,1.0,0.0,1.0,2.0,1.0,,1
Lighthearted sandbox games for creative building,Cubic Castles,32501,0.7681183815002441,"Jul 03, 2014",['Cosmic Cow LLC'],"Cubic Castles is an online game where you build worlds from cubes and other items. What kind of worlds? Anything you want! Role playing, 3D-platform gaming, or other challenges! What you make is up to you. Want to make a punishing parkour with slippery ice and deadly spikes? No problem! Or maybe a simple house on a hill overlooking a lake? That's easy too! Even after only a few days the open beta saw players create many fantastic and varied worlds!","['Windows PC', 'Android', 'iOS', 'Web browser']","['Adventure', 'Indie']",1.7,52.0,0.0,12.0,0.0,2.0,2.0,,0
Lighthearted sandbox games for creative building,Swords 'n Magic and Stuff,38330,0.7682205438613892,"Sep 08, 2020",['Kindred Games'],"Swords ‘n Magic and Stuff is a casual, co-op rpg about, you guessed it, swords, magic and other stuff. Adventure with your friends in a cute but perilous world full of action and adventure. Your role is defined by the items you carry and the way you play.
Full online co-op with up to 8 players means that you can play with all your friends! Get lost in the vast world of Tirawyn and become who you want to be.",['Windows PC'],"['Adventure', 'Indie', 'RPG', 'Simulator']",,2.0,1.0,12.0,3.0,4.0,0.0,,1
Lighthearted sandbox games for creative building,Poglings,13362,0.7682657241821289,TBD,"['Right Nice Games', 'Yojoyco Studios']","Poglings is a cute, pet simulation, creature collecting adventure. Play as Keeble: a young boy who's taken up the profession of becoming a Pogling Hatcher.
Each day is a new opportunity that will offer fun and unique challenges as you make friends and grow your nest of Poglings. Put in a hard days work and some of the more colorful and rare poglings could be yours! Explore your island, discover its secrets and race against other Poglings! Learn enough and you could become a master hatcher!","['Windows PC', 'Nintendo Switch']","['Adventure', 'Indie', 'Racing', 'Simulator']",,0.0,0.0,2.0,6.0,4.0,0.0,,2
Lighthearted sandbox games for creative building,Casper Brainy Book,7807,0.7687116861343384,"Jun 30, 1996","['Knowledge Adventure', 'Levande Böcker']","The Casper Brainy Book builds reading skills with its entertaining interactive Storybook adapted from the motion picture by an award-winning children's author. The Casper Brainy Book also includes Games and Puzzles the build vocabulary and memory skills. Designed for pre-readers and early readers, Casper age-sensitive activities continually adapt to your child's ability, so the Casper Brainy Book Grows with your child.","['Windows PC', 'Mac']",['Point-and-Click'],,3.0,0.0,0.0,0.0,0.0,0.0,,1
Lighthearted sandbox games for creative building,Whipped and Steamy: Cosplay Café,38371,0.7699307203292847,"Mar 01, 2019",[],"In a town where adult media is the new best thing the Whipped and Steamy Café is the best fun for all cosplayers! ""Whipped and Steamy: Cosplay Café"" is a segmented visual novel with business and management simulation elements! Select the coffee of the day, the snacks, and the decoration to appeal to different groups of cosplayers! Plan to increase group interest, tips, and come up with your own strategies!","['Windows PC', 'Mac', 'Linux', 'Web browser']",[],2.2,4.0,0.0,12.0,1.0,7.0,1.0,,1
Lighthearted sandbox games for creative building,Epic Manager - Create Your Own Adventuring Agency,9362,0.7700803279876709,"Dec 12, 2016",['ManaVoid Entertainment'],"""Epic Manager offers a colorful mix of roster management and character progression found in titles like Football Manager or Final Fantasy Tactics, narrative choices & consequences in the beloved tradition of the gamebooks series Choose Your Own Adventure, the epic scope of a D&D campaign or a Lord of the Rings novel and the humorous tone of the Princess Bride, all in one awesome package! 

Experience an addictive “one more turn” formula of tycoon strategy, roguelike elements, roster management and classic turn-based combat, all rooted in an epic yet light-hearted fantasy setting.""","['Windows PC', 'Mac']","['Adventure', 'Indie', 'RPG', 'Simulator', 'Strategy']",,1.0,1.0,1.0,1.0,0.0,0.0,,1
Lighthearted sandbox games for creative building,Gensmak!,33397,0.7704600691795349,"Dec 20, 2022",['Early Works'],"A fresh take on trivia that's actually new, with strategy needed to win, hints by comedians, and questions for every generation. Inspired by the popularity and fun of the original Gensmak trivia card game, Gensmak digital is a standalone digital game that can be played IRL or virtually with people around the world.","['Android', 'Web browser']","['Card & Board Game', 'Quiz/Trivia', 'Strategy']",,1.0,0.0,0.0,0.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Spaceteam,11209,0.7710261940956116,"Nov 29, 2012",['Sleeping Beast Games'],"A cooperative shouting game for phones and tablets
Do you like pushing buttons and shouting at your friends? Do you like discharging Clip-jawed Fluxtrunions? If you answered yes, or no, then you might have what it takes to be on a Spaceteam!
Features:
Teamwork
An untimely demise
Beveled Nanobuzzers
Auxiliary Technoprobes
Four-stroke Pluckers","['Android', 'iOS']","['Indie', 'Puzzle', 'Simulator']",3.7,60.0,0.0,1.0,2.0,12.0,5.0,,1
Lighthearted sandbox games for creative building,Pekoe,7567,0.7711436748504639,"Jun 28, 2023",['Kitten Cup Studio'],"Blend tea and friendship in the flavorful world of Pekoe, a cozy cat-filled tea-making simulator about taking the time for self-care and connecting with what makes you happy. Build relationships, upgrade your teahouse, and discover new recipes as you work towards creating a place you can call home.",['Windows PC'],"['Indie', 'Simulator']",,1.0,0.0,7.0,39.0,15.0,0.0,,0
Lighthearted sandbox games for creative building,Lexica,10732,0.7712538242340088,"Apr 03, 2013",['Merge Games'],"The unique word puzzle which combines the skill of Sudoku with the knowledge of Scrabble®. Lexica has been featured in a number of UK daily newspapers but is now available for the first time in an interactive form.
Slide the letters into position to form words and solve the puzzle. It’s easy to get started, watch the tutorial, pick a level of difficulty to suit you and get puzzling. Improve your times, work through the levels and become a Lexica word master. Lexica is packed with word puzzles in 3 levels of difficulty.","['Windows PC', 'iOS']","['Indie', 'Puzzle']",2.3,11.0,0.0,2.0,0.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Crazy Machines 1.5 Inventors Training Camp,10542,0.7716867923736572,"Oct 01, 2005","['FAKT Software', 'Viva Media']","Create Your Own Zany ""Rube Goldberg"" Devices! Go crazy with over 200 brand new gizmo-twisting' levels! Enjoy all-new elements, music, backgrounds and more. Start off in the Inventor's Training Camp to sharpen your skills.
Get ready for explosive action and building fun using 100 awesome & wacky parts  including bottle rockets, cannons, bombs, and robots.
The Ultimate Brain-Teasing Puzzle Game! Continuing the fun, but not including puzzles from Crazy Machines: The Wacky Contraptions Game.",['Windows PC'],['Strategy'],,4.0,0.0,0.0,0.0,1.0,1.0,,0
Lighthearted sandbox games for creative building,Wreckreation,37651,0.1711050902431194,TBD,,"Wreckreation hands you the keys to your very own driving and building open world called MixWorld! Explore 400 square kilometers of pure sandbox joy as you create, race and wreck alone or together with your friends.",Windows PC | PlayStation 4 | Xbox One | PlayStation 5 | Xbox Series,Arcade | Racing,,0.0,0.0,5.0,11.0,6.0,0.0,THQ Nordic | Three Fields Entertainment,3
Lighthearted sandbox games for creative building,CreativeDestruction,10611,0.1717305415721951,"Aug 03, 2018",,"Creative Destruction is a FPS/TPS sandbox survival game that combines Battle Royale with a constructive concept. You will parachute onto a 4*4 km massive map with 13 different enchanted lands. Starting with a special destructor in hand, you must survive a 100 player deathmatch! Come battle in this wonderland and craft your own way to victory now!",Windows PC | Android | iOS,Adventure | Shooter,1.7,93.0,0.0,5.0,1.0,6.0,6.0,NetEase Games,3
Lighthearted sandbox games for creative building,CardLife,7976,0.1734625865914367,"Feb 28, 2019",,"Hand draw any weapon, tool, building piece and your own character in this innovative science-fantasy creative survival game. Mine for resources, construct unique buildings and battle fantastical beasts with friends or play alone.",Windows PC,Adventure | Indie | RPG,,6.0,-1.0,3.0,0.0,0.0,1.0,Freejam,2
Lighthearted sandbox games for creative building,LEGO Juniors,38457,0.1764414762539248,"Jan 16, 2012",,"The LEGO Juniors app is an engaging, creative building game for children ages 4-7, with lots of opportunities to practice creative problem-solving. With every new LEGO vehicle your child builds, they can cruise around LEGO landscapes as minifigure avatars like mechanics, princesses, pilots – and even LEGO Batman. The goal is to turn the open landscapes into busy neighborhoods by unlocking and building virtual houses and decorations.",iOS,Arcade,2.5,12.0,0.0,1.0,1.0,3.0,2.0,,3
Lighthearted sandbox games for creative building,Warbox Sandbox,37729,0.1787739383090099,TBD,,The ultimate war sandbox. Participate or simply watch as the gore-y carnage unfolds. Factions. Weapons. Gore. Robbers. Zombies. Knights. Need I say more? Constant new features and updates!,,Simulator | Strategy,,1.0,0.0,0.0,0.0,0.0,0.0,,2
