Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Developer,Score
PC racing games with realistic physics,HSX: Hypersonic Xtreme,15489,0.7073918581008911,"Feb 14, 2003",[],"HSX: HyperSonic Xtreme is a futuristic hover sled racing game. Races take place on elevated tracks littered with speed boosts, shield power ups, and big jumps. There are several game modes, including a cup mode and slalom races, either of which can be played in two player split screen.
One of HSX's major features is it's built-in track editor. The full-featured track editor lets you create your own tracks, complete with flashy special effects.",['PlayStation 2'],['Racing'],2.2,10.0,0.0,2.0,4.0,3.0,1.0,,1
PC racing games with realistic physics,ModNation Racers,3081,0.7069510221481323,"May 19, 2010","['Sony Computer Entertainment', 'United Front Games']","ModNation Racers is a PlayStation 3 exclusive Kart Racing game featuring all the track-based driving and comic combat players cherish in the genre, blended with extreme customization and user generated content expected of a modern online multiplayer title. In it players can expect exceptional kart handling and physics technology, including drifting, jumps and boosting and easy to master customization options covering in-game racers, their karts and the tracks that are raced on.","['PlayStation 3', 'PlayStation Portable']","['Arcade', 'Racing']",3.3,783.0,6.0,64.0,30.0,91.0,35.0,,1
PC racing games with realistic physics,Pixel Hunter,13808,0.7069354057312012,"Feb 28, 2014",['Lemondo Entertainment'],"Pixel hunter is 3D side-scroller game, designed in Voxel and 8Bit style. The game is about a hunter, whose weapons were stolen by animals. His only thought is to return them all. The main objective of the game is to go through the worlds, kill the Boss and retrieve your stolen weapons. You’ll face different animals such as birds, amphibians, goats and fish. By the end of each level you have to fight the Boss.","['Windows PC', 'Android', 'Mac', 'Linux', 'iOS', 'Nintendo 3DS', 'Windows Phone', 'PlayStation Vita', 'New Nintendo 3DS']","['Adventure', 'Platform', 'Shooter']",,1.0,0.0,0.0,1.0,0.0,0.0,,0
PC racing games with realistic physics,Ridge Racer 3D,32145,0.7170854806900024,"Feb 26, 2011",['Xeen'],"The Ridge Racer series returns to set the racing world on fire with brand new features, breathtaking stereoscopic 3D visuals, a wider variety of machines, new environments, expanded customization and updated drift mechanics. Ridge Racer 3D will be the hottest racing game on the Nintendo 3DS. Drift through hairpin turns at blistering speeds to edge out the rest of the pack with powerful drift-tuned cars. Using the stereoscopic 3D power of the Nintendo 3DS, players will be able to experience a level of intimacy with the on-screen races like never before. Players can now accurately judge the distance between them and the competition with 3D depth of field for some of the most intense arcade racing available.",['Nintendo 3DS'],['Racing'],2.9,78.0,4.0,20.0,17.0,32.0,12.0,,1
PC racing games with realistic physics,Project Snaqe,22850,0.7068271040916443,"Feb 04, 2022",['Teggno Interactive'],"Project Snaqe is an action and precision game inspired by the classic Snake. Your main goal is to collect the minerals scattered through the map, adding cars to your convoy and increasing your high score.
The game has 3 different modes with progressive difficulty levels, in addition to the Classic Mode that remounts the traditional Snake gameplay. It also features a variety of obstacles, two navigation modes (drill and shooter), a nostalgic and quite charming pixel art look, great chip-tuney soundtracks and a global ranking system supported by Steam.","['Windows PC', 'Xbox One', 'Nintendo Switch']","['Adventure', 'Arcade', 'Card & Board Game', 'Indie', 'Platform', 'Puzzle', 'Shooter', 'Strategy']",,0.0,0.0,3.0,0.0,2.0,0.0,,1
PC racing games with realistic physics,Hot Wheels World Race,5822,0.7067394852638245,"Oct 29, 2003",['THQ'],"In Hot Wheels Highway 35 World Race, racing is taken to a new level as players are thrust into the unique futuristic Hot Wheels fantasy world where life revolves around the most intense stunt racing ever imagined. Players race against the clock on extreme tracks featuring split/multi-level courses, obstacles and speeds unlike anything ever experienced before. Players will be able to pull-off wild gravity-defying stunts, speed through huge loops, drive up walls, find hidden shortcuts or simply just race opponents through volcanoes, ice, mountains and more. The game lets players choose from authentic Hot Wheels cars.","['Windows PC', 'Nintendo GameCube', 'PlayStation 2']",['Racing'],3.1,144.0,2.0,20.0,11.0,18.0,6.0,,2
PC racing games with realistic physics,Rainbow Moon,14204,0.706346869468689,"Jul 04, 2012","['SideQuest Studios', 'EastAsiaSoft']","Embark on an epic adventure that leads you through a beautiful, isometric, open world with detailed high-definition visuals. Rainbow Moon is a strategy RPG with a strong emphasis on exploration, character development and turn-based battles. Six playable main characters with upgradeable weapons, armor and accessories; about 100 special skills and more than 20 challenging dungeons are awaiting you in a fascinating story that lasts over 40 hours.
Rainbow Moon is a game by gamers, dedicated to gamers.","['PlayStation 4', 'PlayStation 3', 'PlayStation Vita']","['Adventure', 'RPG', 'Strategy']",1.7,51.0,3.0,57.0,8.0,9.0,4.0,,0
PC racing games with realistic physics,Carmageddon 3: TDR 2000,9253,0.70632004737854,"Sep 01, 2000","['Torus Games', 'SCi Games']","Carmageddon TDR 2000 has been designed from the ground up for Internet playing. Unique arenas and play modes, packed full of highly charged AI computer players, will add a whole new dimension for serious gamers.
The focus of the game is centred around fast action gameplay in a completely new 'immersive' environment- far more advanced than in any previous driving game on the PC.
With loads of new features such as aggressive characters, real-time reflections and incredible graphics, Carmageddon TDR 2000 will kick you harder than ever before giving you the option to do well whatever you want.",['Windows PC'],"['Indie', 'Racing']",2.7,55.0,1.0,37.0,8.0,24.0,0.0,,2
PC racing games with realistic physics,Formula One: Championship Edition,22000,0.7054065465927124,"Dec 28, 2006",[],"Sony's Formula One series is continued on the PS3 and this game is based on the 2006 season. The game modes feature Time Trial, Quick Race, Race Weekend, World Champion, Career and several online game modes. All official drivers, teams and circuits from the 2006 season are present. Numerous options and driving aids allow you to customise the experience to suit your skill and preferences - from arcade style, to full technical simulation.
Other improvements over the previous games in the series include high-definition graphics, full surround sound and support for the SIXAXIS controller. Players can choose to steer the cars by tilting the controller. Pitstops can be planned prior to the race and a safety car has been added to slow down the race when an accident occurs.",['PlayStation 3'],"['Racing', 'Sport']",3.5,32.0,2.0,10.0,4.0,7.0,0.0,,1
PC racing games with realistic physics,Super Pixel Racers,8857,0.7132686972618103,"Oct 31, 2018","['PQube', 'H2 Interactive Co., Ltd.']","Super Pixel Racers is a new top-down racer with punchy 2D pixel graphics, anarchic racing and a thumping 16-bit soundtrack. Thirteen challenging tracks and a range of unpredictable weather conditions put your drifting skills to the test. Meanwhile ruthless opponents look to check your progress at every turn – or better still – end your race altogether. Rise to the top in the single-player career mode, take on up to 4 friends in local multiplayer, or leave challengers from around the world in the dust with online multiplayer support for up to 8 players.","['Windows PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Indie', 'Racing']",,2.0,0.0,5.0,2.0,0.0,0.0,,2
PC racing games with realistic physics,World Racing 2,12409,0.7053236365318298,"Sep 29, 2005",['Synetic'],"Compared to its predecessor, where players could only drive different Mercedes Benz cars, this sequel allows them to control over 90 different cars from 17 different manufacturers, such as Alfa Romeo, Morgan, and others.
The core of the game is the career-mode with 120 races which take players all around the globe, from Italy to Florida, where players can earn their 'Speedbucks' to buy new cars and tuning options.
The game also features oncoming traffic and a detailed damage model including realistic driving physics. Players can also customize their cars with vinyls, alloy rims and many other extras.","['Windows PC', 'Xbox', 'Xbox 360', 'PlayStation 2']",['Racing'],3.1,9.0,0.0,2.0,3.0,3.0,0.0,,2
PC racing games with realistic physics,BioShock,70,0.704711377620697,"Aug 21, 2007","['2K Games', '2K Boston']","BioShock is a horror-themed first-person shooter set in a steampunk underwater dystopia. The player is urged to turn everything into a weapon: biologically modifying their own body with Plasmids, hacking devices and systems, upgrading their weapons, crafting new ammo variants, and experimenting with different battle techniques are all possible. The game is described by the developers as a spiritual successor to their previous PC title System Shock 2. BioShock received high praise in critical reviews for its atmospheric audio and visual quality, absorbing and original plot and its unique gaming experience.","['Windows PC', 'Mac', 'Xbox 360', 'PlayStation 3']","['Adventure', 'Puzzle', 'RPG', 'Shooter']",4.0,20000.0,406.0,4700.0,1400.0,2100.0,744.0,,0
PC racing games with realistic physics,Tomb Raider II,2067,0.7044806480407715,"Oct 31, 1997","['Eidos Interactive', 'Core Design']","Tomb Raider II is the second game of the Tomb Raider games series. It is an action game with platforming and puzzle-solving elements, similar in concept and gameplay to its predecessor. Most of the gameplay consists of traversing hazardous 3D levels utilizing Lara's athletic skills and solving environmental puzzles. The sequel puts more emphasis on fighting enemies, adding many human foes to the mix. Additional weapons include a harpoon gun, a grenade launcher, and an M16 rifle. Automatic pistols replace the magnums from the first game.","['Windows PC', 'Mac', 'PlayStation 3', 'PlayStation', 'PlayStation Vita', 'PlayStation Portable']","['Adventure', 'Platform', 'Puzzle', 'Shooter']",3.5,1700.0,14.0,658.0,158.0,276.0,49.0,,0
PC racing games with realistic physics,Crash Team Racing,977,0.7211975455284119,"Sep 30, 1999","['Naughty Dog', 'Sony Computer Entertainment, Inc. (SCEI)']",Crash Team Racing is a kart racing game featuring popular characters from the Crash Bandicoot series. The gameplay is very similar to other kart racing video games like Mario Kart: players have to choose a character and compete against the other racers on various racetracks. The story mode allows you to choose any one of the characters to complete all the main races and beat the ultimate boss Nitrous Oxide. Each of the main races are against 7 other AI competitors with 5 boss races. There are also a few arcade modes up to 4 players.,"['PlayStation 3', 'PlayStation', 'PlayStation Portable']",['Racing'],4.0,5400.0,28.0,363.0,194.0,527.0,164.0,,1
PC racing games with realistic physics,Blur,3365,0.2762567140778885,"May 25, 2010",,"Made by the masters behind Project Gotham Racing and Metropolis Street Racer, Blur is a racing project by Bizarre Creations that aims to take arcade-style action and realistic driving physics to a whole new level. The game drops players into heart-pumping, electrified racing action with 20 cars on a track all targeting the finish line and battling each other as they trade paint and collect intense power-ups, including the ability to blast other cars out of the way with huge bursts of energy, boost their speed, and more.
While controlling photo-realistic cars, gamers can use offensive and defensive attacks as they battle for the lead and careen through real-world track locations ranging from L.A. and San Francisco to the streets of Hackney, UK and the treacherous roads of Barcelona, Spain.",Windows PC | Xbox 360 | PlayStation 3,Arcade | Racing | Sport,3.5,1000.0,12.0,131.0,84.0,128.0,40.0,Bizarre Creations | Activision Blizzard,3
PC racing games with realistic physics,Trailblazers,34281,0.7050541043281555,"May 08, 2018","['Supergonk', 'Rising Star Games']","Trailblazers is a fresh new co-operative racing title with an innovative on-track game mechanic: paint the track, boost on your colour and work as a team to win!
Take control of high-speed racers in unique 3v3 team races across a series of colourful circuits. Paint the track as you race, capturing key areas to dynamically change the racing line, then boost on your team's colour to dominate the race!
- True co-operative team racing with a brand new, never-before-seen core mechanic
- Exciting high-speed circuit racing with second-to-second strategy that is new to the genre
- Play online, either solo or together with split screen buddies","['Windows PC', 'Mac', 'Linux', 'PlayStation 4', 'Nintendo DS', 'Xbox One', 'Nintendo Switch']","['Arcade', 'Indie', 'Racing', 'Sport']",1.8,8.0,0.0,6.0,3.0,6.0,1.0,,2
PC racing games with realistic physics,Hot Wheels Velocity X,4164,0.713712751865387,"Oct 16, 2002","['THQ', 'Beyond Games']","When a criminal gang of street-racing villains overtakes futuristic Monument City, you must put their driving skills and mean street machines to the ultimate test.
Hot Wheels: Velocity X is a game based on Mattel's Hot Wheels line of miniature racing vehicles. In the game you have to drive one of over 30 Hot Wheels cars in race on the 3D curvilinear tracks, which include banded loops or crazy stunt launchers. During the race the weapon attacks and power-ups are available. The racing is mission-based with more than 37 missions across six levels to complete.","['Windows PC', 'Nintendo GameCube', 'PlayStation 2']",['Racing'],3.0,130.0,2.0,20.0,10.0,18.0,9.0,,2
Platforming challenges for speedrunners,Psychofunk,24228,0.2492590979145936,"Jun 02, 2021",,"You control the platforms, not the hero, in this groovy platformer. Go on a psychedelic adventure inspired by the trippy 60s and funky 70s. Get ready for a platforming challenge unlike anything you've ever experienced. Psychofunk is a platforming game were you push the platforms in and out like the buttons on an old cassette player. Travel through the four seasons into madness and fight intense boss fights. This game will challenge you.",Android | iOS,Adventure | Indie | Platform,,1.0,0.0,0.0,0.0,1.0,0.0,Tommy Søreide Kjær,3
Platforming challenges for speedrunners,Death Jr.,7090,0.2482781226409132,"May 16, 2005",,"A 3D action starring a super-deformed version of the Grim Reaper (or, as the title would suggest, the junior successor to Death himself) featuring platforming and shooting elements. Death, Jr. has a range of weapons to go along with his trusty, multi-use scythe (which can also be used for platforming challenges when it's not being used to slice up evil enemies.)
This handheld title is exclusive to the PlayStation Portable system, and was in fact the first game ever publicly shown for the handheld (Game Developer's Conference, March 2004.)",PlayStation Portable,Adventure | Platform | Shooter,2.7,83.0,4.0,51.0,32.0,32.0,8.0,Backbone Emeryville | Konami Digital Entertainment,2
Platforming challenges for speedrunners,Gawr Gura: Quest for Bread,20859,0.2387330379090469,TBD,,"An interdimensional, time-traveling, action-platforming adventure game featuring everyone's favorite shark.",,Adventure | Indie,,0.0,0.0,0.0,1.0,2.0,0.0,,2
Platforming challenges for speedrunners,To the Top,36150,0.2383728633404728,"May 18, 2017",,"VR Climbing / Platforming Game, that gives you the freedom to move across the environment with superhuman abilities. Conquer over 30 levels with new obstacles and challenges. Compete for the fastest times or explore the environment. Experience the freedom of movement.",Windows PC | PlayStation 4,Indie | Music | Platform | Racing,3.6,38.0,1.0,10.0,8.0,6.0,2.0,Electric Hat Games,2
Platforming challenges for speedrunners,Super Lovely Planet,8958,0.2369616716607703,"Jul 28, 2017",,Old-School Precision Platforming in 3D,Windows PC | Mac | Linux,Indie | Platform,3.0,11.0,1.0,8.0,5.0,2.0,0.0,QUICKTEQUILA,3
Platforming challenges for speedrunners,Zhu Zhu Pets: Quest for Zhu,9084,0.5539215541723932,TBD,['Activision'],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0,,0
Platforming challenges for speedrunners,Sabre Wulf,6222,0.2282797297167376,"Mar 12, 2004",,"The portable resurrection of a classic Spectrum series.
The game is separated into two modes of play: the 3D exploration mode and the 2D platforming sections. The 3D exploration mode is how Sabreman gets around the eight different themed worlds of Sabre Wulf. While there are no enemies in this mode, there are plenty of people to talk to, who might help you in your quest. Also strewn about are more than fifty 2D platforming levels, which you can access through the wulf's head tunnels.",Game Boy Advance,Platform | Puzzle,2.7,32.0,0.0,27.0,14.0,19.0,3.0,THQ | Rare,2
Platforming challenges for speedrunners,Suzy Cube,29964,0.2276743749242733,"Jun 19, 2018",,"3-D platforming perfection full of variety, peril and smiles around every corner!",Windows PC | Android,Adventure | Indie,2.3,31.0,1.0,13.0,4.0,10.0,4.0,,3
Platforming challenges for speedrunners,Rotund Rebound,22707,0.2257500364216208,"Apr 01, 2022",,"Sentence has been passed on the dark carrot, so hop down the rabbit hole and hold on tight. Intangible terrain and ceaseless bouncing put a dynamic spin on precision platforming as you explore nightmare worlds to rescue friends and hurtle through challenges faster than you ever thought possible.",Windows PC | Nintendo Switch,Adventure | Indie | Platform,,2.0,0.0,0.0,1.0,1.0,0.0,Dahku,2
Platforming challenges for speedrunners,Adventure Time: Game Wizard,31188,0.2238216132628879,TBD,,Game Wizard allows players to create their own platforming levels within the Adventure Time universe.,,Platform,,2.0,0.0,0.0,4.0,0.0,0.0,,3
Platforming challenges for speedrunners,FrostRunner,22474,0.2608226548308128,"Jan 01, 2019",,"FrostRunner is a first-person platformer “speedrunning” game, where the player rapidly completes platforming challenges before the timer runs out. Using their tether tool, players compete to finish each of the 36 unique levels as quickly as possible and earn a place at the top of the leaderboards.",Windows PC,Indie | Platform,2.8,64.0,0.0,19.0,4.0,9.0,6.0,Think Arcade | SMU Guildhall,3
Platforming challenges for speedrunners,Manos: The Hands of Fate,23039,0.234373773153607,"Jul 30, 2015",,Retro platforming action in this adaptation of a terrible movie.,Windows PC,Adventure | Indie | Platform,2.6,15.0,0.0,9.0,3.0,5.0,1.0,FreakZone Games,2
Platforming challenges for speedrunners,Gastova: The Witches of Arkana,21890,0.2150293562673786,"Dec 06, 2022",,Gastova is a lighthearted 2D platforming adventure game. Journey into Arkana and become the Guardian Witch!,Windows PC,Adventure | Indie | Platform,,2.0,0.0,3.0,15.0,5.0,0.0,MechWolf Productions,2
Platforming challenges for speedrunners,Cave Crawler,6216,0.2682269233928546,"Jan 23, 2022",,"Cave Crawler is a short, 2D side-scrolling action platformer. Explore caves filled with interesting enemies and fun platforming challenges.",Windows PC | Mac,Adventure | Indie | Platform | Shooter,2.3,85.0,0.0,14.0,6.0,29.0,17.0,Evan Youssef,2
Platforming challenges for speedrunners,Khumba: The Game,36692,0.2894120896789176,TBD,,"Based on the animation movie, Khumba The Game is a casual platforming game from SIJO Studios.",,Platform,,0.0,0.0,0.0,0.0,0.0,0.0,,2
Platforming challenges for speedrunners,duplicate Hot Wheels: World's Best Driver,20154,0.7010606527328491,"Sep 17, 2013",[],"Hot Wheels World’s Best Driver lets players get behind the wheel of thrilling Hot Wheels vehicles while joining the elite ranks of Team Hot Wheels. Gameplay includes competition in dozens of unique, fast-paced, re-playable challenges all highlighting the different driving styles of Team Hot Wheels: the speed record-breaking Green Team, the show-stopping stunts of the Red Team, the high-tech precision of the Blue Team and the world record-breaking jumps of the Yellow Team. The game pushes players to their limits to see if they have what it takes to become the World’s Best Driver.","['Windows PC', 'Xbox 360', 'PlayStation 3']",['Racing'],1.8,5.0,0.0,2.0,1.0,0.0,0.0,,2
Platforming challenges for speedrunners,Aqua Moto Racing Utopia,26385,0.7014884352684021,"Nov 29, 2016","['Bigben Interactive', 'Zordix AB']","Aqua Moto Racing Utopia™ is a challenging jet ski racing game which combines extreme speed, stunts and state-of-the art water simulation into a modern action filled gaming experience.
Featuring an epic career mode with three single player Championship campaigns, 4 player split screen racing and also an 8 player Online racing mode, Aqua Moto Racing Utopia will bring you hours upon hours of action filled fun. Add to that 4 creative party modes for that perfect gaming party.
Aqua Moto Racing Utopia lets you create your your own unique avatar to show of online with its powerful creation tool, it also lets you design your own vehicle to stand out from the pack when you push past that last competitor to claim first place in a tight race.
Sharpen your riding skills to perfection in 10 different beautiful environments with different weather and lighting conditions. Learn when to, and not to, push that boost button to pass your competitors through calm water or through huge North Sea waves.","['Windows PC', 'Wii U', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Arcade', 'Indie', 'Racing', 'Simulator', 'Sport']",2.2,7.0,0.0,3.0,4.0,4.0,0.0,,3
Platforming challenges for speedrunners,Bus Simulator 2023,35661,0.7015133500099182,TBD,[],"Bus Simulator 2023 puts you in the driver’s seat and lets you become a real Bus Driver! Featuring detailed maps all over the world, modern buses with realistic interiors and a groundbreaking 1:1 physics engine. Get behind the wheel and drive your bus to complete all the routes!
Pick from diesel, hybrid, electric and articulated buses and customize your bus as you wish. This bus simulation game features next-gen graphics, a wide variety of buses to choose from, and multiple cities from around the world to explore in career mode, freeride, and online multiplayer with friends.",[],"['Racing', 'RPG', 'Simulator', 'Strategy']",,0.0,0.0,1.0,0.0,0.0,0.0,,1
Platforming challenges for speedrunners,Infinifactory,13446,0.7025434970855713,"Jun 30, 2015",['Zachtronics'],"Infinifactory is a sandbox puzzle game by Zachtronics, the creators of SpaceChem and Infiniminer. Build factories that assemble products for your alien overlords, and try not to die in the process. 

LIKE SPACECHEM… IN 3D! Design and run factories in a first-person, fully 3D environment. 
HISTOGRAMS ARE BACK! Optimize your solutions, and then optimize them more when you see how much better your friends did. 
VISIT EXOTIC ALIEN LOCALES! Explore a story-driven campaign with 30+ puzzles, audio logs, and more. 
BLOCKS THAT MOVE! Go beyond the campaign and push the limits of Infinifactory’s next-generation block engine in the sandbox. 
STEAM WORKSHOP INTEGRATION! Create, share, and play custom puzzles on Steam Workshop.","['Windows PC', 'Mac', 'Linux', 'PlayStation 4']","['Indie', 'Puzzle', 'Simulator']",3.8,214.0,14.0,113.0,43.0,41.0,10.0,,0
Platforming challenges for speedrunners,Mekazoo,29050,0.7026779055595398,"Nov 14, 2016",['The Good Mood Creators'],"Mekazoo is a throwback 2d platformer with vibrant and fully 3d worlds that can be explored and conquered with a kinetically diverse cast of Mekanimals. 

*Use pairs of Mekanimals to swing, boost, bounce, climb, and fly through fast and flowy platforming environments. 
*Take on an insectoid army, and overcome the many challenges that lie ahead. 
*Defeat Gigantic Mekanimal Bosses to unlock their power. 
*Collect shiny medals, sparkling gems, and bountiful Mekaballs for wondrous rewards. 
*Explore a variety of lush environments inside and out, and discover the secrets of the Mekanasphere.","['Windows PC', 'Mac', 'Wii U', 'Linux', 'PlayStation 4', 'Xbox One']","['Adventure', 'Indie', 'Platform']",2.8,12.0,0.0,16.0,13.0,4.0,1.0,,2
Platforming challenges for speedrunners,AiRace Speed,30943,0.7028765678405762,"Sep 19, 2013",['Qubic Games'],"Race on 18 adrenaline-fueld tracks. Fly extreme speeds with 5 advanced jets. Take the ultimate 3D challenge.
Let your Nintendo 3DS discover the true meaning of speed and adrenaline with AiRace Speed.
Take the challenge and pilot the most advanced and powerful jets as you compete to beat your best time. Race on stunning high-speed tracks featuring extremlely difficult tunnels, spectacular halls and hidden shortcuts.
Take speed to a whole new level and enjoy a frantic new gaming experience:
Take the challenge - fly extreme speeds across 18 adrenaline-fueled tracks
Stunning environments packed with challenging obstacles, tunnels, shortcuts and more
Take control of one of 5 high-speed, futuristic jets powered with advanced technology
High-performance graphics and immersive 3D effects that put you in the middle of the action
Compete against fellow competitors around the world in online leaderboards
Fantastic replay value with special achievements to be unlocked
Third game of the successful and highly rated AiRace series",['Nintendo 3DS'],"['Arcade', 'Racing']",2.6,10.0,1.0,4.0,0.0,1.0,0.0,,0
Platforming challenges for speedrunners,Offroad Legends,35604,0.7029133439064026,"Jun 27, 2012",[],"Drive the most amazing offroad vehicles of all time in this extreme hill climbing madness! Crash the barriers and fly above bottomless chasms with Monster Trucks, 4x4 off-roaders and six-wheeled Behemoths!
Use your best skills to beat the most mind blowing tracks and be the ultimate Offroad Legend!
* Featured by Apple as New & Noteworthy
* This is the best physics racer we've enjoyed for some time. - Modojo.com
* Solid gameplay, graphics are clean and impressive! - SlideToPlay.com
* Another Gem by Dogbyte Games - AppGemeinde.de
* App of the Day - GameTrailers.com
* Offroad Legends brings a lot of fun. - Appgefahren.de
Main features:
- Four vehicle categories (Monsters, 4x4 off-roaders, Behemoths, Fun cars)
- Three game modes
- Gorgeous graphics
- 90 challenging tracks
- Real time vehicle deformation
- Precise physics simulation
- Vehicle tuning
- Retina display support for iPad and iPhone!
- GameCenter achievements and leaderboards!
Fasten your seatbelts, it's gonna be a tough ride!
Roll with us on facebook for more info!
www.facebook.com/offroadlegends",['iOS'],"['Racing', 'Simulator']",,1.0,0.0,0.0,0.0,0.0,0.0,,0
Platforming challenges for speedrunners,Turbo Dismount,5770,0.703292727470398,"May 21, 2014",['Secret Exit Ltd.'],"Turbo Dismount is a kinetic tragedy about Mr. Dismount and the cars who love him. It is the official sequel to the wildly popular and immensely successful personal impact simulator - Stair Dismount.
The highlights of this experience are multiple vehicles, an awesome replay system, level editing features, high-speed physics and an indiscriminate sense of style.
The purpose of the game is simple - damage awards points. It is up to you to try different combinations of obstacles, vehicles, poses and levels to make it to the top of the leaderboards. To support friendly rivalry, Turbo Dismount supports placing a photo of your friend on the face of Mr. Dismount - such a delightful way to express one's emotions!","['Windows PC', 'Android', 'Mac', 'iOS', 'Web browser']","['Indie', 'Simulator']",2.8,437.0,1.0,22.0,9.0,28.0,16.0,,0
Platforming challenges for speedrunners,Project CARS,3232,0.7052679657936096,"May 07, 2015","['Slightly Mad Studios', 'Bandai Namco Entertainment']","Project CARS is the most authentic, beautiful, intense, and technically-advanced racing game on the planet.
Create a driver, pick from a variety of motorsports, and shift into high gear to chase a number of Historic Goals and enter the Hall Of Fame. Then test your skills online either in competitive fully-loaded race weekends, leaderboard-based time challenges, or continually-updated community events. Featuring world-class graphics and handling, a ground-breaking dynamic time of day & weather system, and deep tuning & pit stop functionality, Project CARS leaves the competition behind in the dust.","['Windows PC', 'Linux', 'PlayStation 4', 'Xbox One']","['Racing', 'Simulator', 'Sport']",2.8,352.0,6.0,86.0,17.0,35.0,7.0,,0
Platforming challenges for speedrunners,SnowRunner,14955,0.7065781354904175,"Apr 28, 2020","['Saber Interactive', 'Focus Entertainment']","Get ready for the next-generation off-road experience! SnowRunner puts you in the driver’s seat of powerful vehicles as you conquer extreme open environments with the most advanced terrain simulation ever. Drive 40 vehicles from brands such as Ford, Chevrolet, and Freightliner as you leave your mark on an untamed open world. Overcome mud, torrential waters, snow, and frozen lakes while taking on perilous contracts and missions. Expand and customize your fleet with many upgrades and accessories including an exhaust snorkel for heavy waters or chain tires to battle the snow.","['Windows PC', 'Mac', 'PlayStation 4', 'Xbox One', 'PlayStation 5', 'Nintendo Switch', 'Xbox Series']","['Adventure', 'Arcade', 'Racing', 'Simulator']",3.5,292.0,51.0,113.0,81.0,64.0,19.0,,0
Platforming challenges for speedrunners,Poi,36035,0.2836465020774255,"Nov 06, 2015",,"Poi is a 3D adventure platformer throwback to the 90s era of classic platforming games. Explore big worlds, compete in challenge levels, meet quirky characters and pull off classic platforming feats on a journey to become a Master Explorer.",Windows PC | Mac | Linux | PlayStation 4 | Xbox One | Nintendo Switch,Adventure | Indie | Platform,3.2,79.0,1.0,55.0,11.0,32.0,6.0,Polykid,3
Platforming challenges for speedrunners,F1 2015,6417,0.707892656326294,"Jun 12, 2015","['Codemasters', 'Codemasters Birmingham']","Race like a champion in F1 2015 and get closer than ever before to the experience of racing in the world’s most glamorous, exciting and prestigious motorsport. F1 2015 puts you in the heart of the action with a stunning new game engine that recreates the blisteringly fast and highly responsive racing cars of Formula One and features all-new ‘broadcast presentation’ that immerses you in the unique race day atmosphere. 
Compete as your favourite Formula One star in the new Championship Season and push yourself to the limit in the challenging Pro Season mode. Hone your skills in the new Online Practice Session, and then challenge your friends and racing rivals from across the world in Online Multiplayer.","['Windows PC', 'PlayStation 4', 'Xbox One']","['Racing', 'Simulator', 'Sport']",2.4,158.0,2.0,77.0,4.0,22.0,6.0,,0
Platforming challenges for speedrunners,Gran Turismo 7,2773,0.7106212973594666,"Mar 04, 2022","['Sony Interactive Entertainment', 'Polyphony Digital']","Gran Turismo 7 brings together the very best features of the Real Driving Simulator. Whether you’re a competitive or casual racer, collector, tuner, livery designer or photographer – find your line with a staggering collection of game modes including fan-favorites like GT Campaign, Arcade and Driving School. With the reintroduction of the legendary GT Simulation Mode, buy, tune, race and sell your way through a rewarding solo campaign as you unlock new cars and challenges. And if you love going head-to-head with others, hone your skills and compete in the GT Sport Mode.","['PlayStation 4', 'PlayStation 5', 'Playstation VR2']","['Racing', 'Simulator', 'Sport']",3.7,768.0,194.0,213.0,313.0,214.0,99.0,,0
Platforming challenges for speedrunners,Colin McRae: Dirt 2,4215,0.7118593454360962,"Sep 08, 2009","['Codemasters Southam', 'Sony Computer Entertainment Europe']","As the sequel to the acclaimed racer of 2007, DiRT 2 is set to take off-road racing games to a new level, with benchmark tech, thrilling new race types, big event atmosphere, stunning locations, a new breed of off-roading heroes and a peerless line-up of super-charged speed machines. Promising a thrilling race experience and an extreme sports attitude that borrows from snowboarding and skateboarding culture, DiRT 2 will take players on a World Tour to diverse and challenging real-world environments to compete in contemporary off-road events. Specifically selected to deliver aggressive and fast paced racing, DiRT 2's garage will house a best-in-class collection of officially licensed rally cars and off-road vehicles; covering seven vehicle classes and players will be given the keys to powerful machines right from the off.","['Windows PC', 'Mac', 'Xbox 360', 'PlayStation 3']","['Racing', 'Sport']",3.7,442.0,5.0,55.0,24.0,57.0,12.0,,0
Platforming challenges for speedrunners,Trailblazers,34281,0.7131491899490356,"May 08, 2018","['Supergonk', 'Rising Star Games']","Trailblazers is a fresh new co-operative racing title with an innovative on-track game mechanic: paint the track, boost on your colour and work as a team to win!
Take control of high-speed racers in unique 3v3 team races across a series of colourful circuits. Paint the track as you race, capturing key areas to dynamically change the racing line, then boost on your team's colour to dominate the race!
- True co-operative team racing with a brand new, never-before-seen core mechanic
- Exciting high-speed circuit racing with second-to-second strategy that is new to the genre
- Play online, either solo or together with split screen buddies","['Windows PC', 'Mac', 'Linux', 'PlayStation 4', 'Nintendo DS', 'Xbox One', 'Nintendo Switch']","['Arcade', 'Indie', 'Racing', 'Sport']",1.8,8.0,0.0,6.0,3.0,6.0,1.0,,0
