Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Developer,Score
Historical strategy games set in medieval times,Age of Empires III: The Asian Dynasties,29060,0.6996958255767822,"Oct 23, 2007","['Ensemble Studios', 'Microsoft Game Studios']","Age of Empires III: The Asian Dynasties is the second expansion pack for the massively popular Age of Empires III. Rule powerful and exotic Japanese, Chinese and Indian civilications of the East. Battle with Samurai, Chinese Banner Armies and devastating war elephant troops and build powerful wonders.
Age of Empires III: The Asian Dynasties is the second expansion pack for the real-time strategy video game Age of Empires III developed through a collaboration between Ensemble Studios and Big Huge Games, and published by Microsoft Game Studios. The Mac version was ported over, developed and published by Destineer's MacSoft. The game is the second expansion pack following The WarChiefs. The game introduces three new civilizations; China, Japan, and India. It also introduced minor people, campaigns, maps, and game modes.","['Windows PC', 'Mac']","['Real Time Strategy', 'Simulator', 'Strategy']",3.6,97.0,1.0,8.0,4.0,8.0,0.0,,2
Historical strategy games set in medieval times,Napoleon Senki,33618,0.7022072076797485,"Mar 18, 1988",[],"Napoleon Senki (ナポレオン戦記?, ""Battles of Napoleon"") is a real-time tactics strategy video game developed by Lenar and published by Irem in March 1988 for the Family Computer. In August that same year, Brøderbund announced that it would be released for the North American NES console as The Battlefields of Napoleon; which was eventually cancelled.
This video game allows the player to re-enact the Napoleonic Wars using a bird's-eye view. Starting with earliest battles against the Holy Roman Empire to grab territory for the fledging French Republic during the French Revolutionary Wars in the year 1796, Napoleon would guide the French Revolutionary Wars until they ended in 1802. All the nations that were a participant in the Napoleonic Wars were included like Czarist Russia, Great Britain, and the Spanish Empire. Napoleon's first in-game battle would located in present-day Italy; making the battle equally important in Italian history as it was in French history. There are also battles in what would now considered to be the Arab Republic of Egypt against the Ottoman Empire along with various other conquests in Europe.",['Family Computer (FAMICOM)'],"['Real Time Strategy', 'Strategy']",,0.0,0.0,1.0,0.0,0.0,0.0,,1
Historical strategy games set in medieval times,Rome: Total War,2767,0.7025759220123291,"Sep 22, 2004","['The Creative Assembly', 'Activision']","Set during the rule of the late Roman Republic and the early Roman Empire, Rome: Total War is a real-time tactics and turn-based strategy game that takes place across Europe, North Africa and the Near East. The player assumes control of one of three Roman families with eight other factions playable outside the main campaign. The main goal of the campaign is to become emperor of Rome by conquering fifty provinces with the support of the people before capturing Rome itself although a short campaign is also available wherein success depends on besting other factions in a race to seize control of 15 provinces.","['Windows PC', 'Android', 'Mac', 'iOS']","['Real Time Strategy', 'Simulator', 'Strategy', 'Tactical', 'Turn Based Strategy']",3.9,902.0,5.0,152.0,55.0,98.0,16.0,,1
Historical strategy games set in medieval times,Hyakki Yakou,28851,1.3132902485578213,TBD,[],,[],"['Adventure', 'Real Time Strategy', 'Strategy']",,0.0,0.0,0.0,0.0,1.0,0.0,,1
Historical strategy games set in medieval times,Discovery: In the Steps of Columbus,24049,1.2704218367660098,"Dec 31, 1992",['Impressions Games'],,['Amiga'],['Strategy'],,0.0,0.0,0.0,1.0,0.0,0.0,,1
Historical strategy games set in medieval times,Wyatt Derp,11420,1.2480673098469568,TBD,[],A shooter set in the wild west.,[],[],,2.0,0.0,0.0,0.0,0.0,0.0,,0
Historical strategy games set in medieval times,Going Medieval,38694,0.218161061778467,"Jun 01, 2021",,"Guide a group of villagers to your heart's content in this realistic medieval colony sim. Build farms and fortresses, train an army of raiders or lead the world’s greatest innovators. But never forget to build walls! Threats lurk around every corner.",Windows PC,Indie | RPG | Simulator | Strategy,3.5,50.0,8.0,31.0,34.0,11.0,9.0,The Irregular Corporation | Gramophone Games,3
Historical strategy games set in medieval times,Medieval Games,29416,0.3219828099373687,"Oct 13, 2009",,"Battle dragons! Storm castles! Swordfight! Relive the days of olde in this fun collection of 30 medieval-inspired mini games and tournament championships set in a charming storybook world. Featuring easy pick up and play action, light hearted humor and support for up to four players, Medieval Games is sure to be a family favorite.",Wii,Adventure,1.1,14.0,0.0,1.0,0.0,2.0,0.0,N-Fusion Interactive | Vir2L Studios,3
Historical strategy games set in medieval times,Fantasia Medieval,35549,1.386546614420511,"Oct 14, 2022",[],"A short Visual-Novel, made with Artificial-Inteligence art, about a party of adventurers on a medieval setting.","['Windows PC', 'Linux']","['Adventure', 'Simulator', 'Strategy']",,5.0,0.0,0.0,0.0,1.0,0.0,,3
Historical strategy games set in medieval times,Star Hammer Tactics,40317,1.3551069611530897,"Jun 13, 2010",[],A turn-based strategy game set in the Star Hammer universe.,['Xbox 360'],['Strategy'],,0.0,0.0,2.0,0.0,2.0,0.0,,0
Lighthearted sandbox games for creative building,Monument Valley 2: Panoramic Edition,12846,0.773409366607666,"Jul 12, 2022",['Ustwo Games'],"Perception meets reality in Monument Valley 2, the atmospheric return of the acclaimed smash hit Monument Valley. Explore, Grow and Guide Ro and her Child through a magical and moving world.
Discover illusionary pathways and delightful puzzles as you learn the secrets of The Sacred Geometry.
In this meditative and calming puzzle game, follow the heart warming story of Ro in her journey through motherhood. Rediscover independence through manipulating monuments and evolving paths to explore new, surreal, and mysterious worlds.",['Windows PC'],"['Adventure', 'Indie', 'Puzzle', 'Strategy']",3.8,42.0,1.0,25.0,14.0,8.0,7.0,,0
Lighthearted sandbox games for creative building,Elfheim: Chapter 1,8398,0.1859933242231937,TBD,,"Elfheim is a magical land beyond your wildest dreams! The king of the Slimes unexpectedly sets on an exciting adventure filled with lewd Elves, underlying mysteries and lighthearted fun!",,Indie,,3.0,0.0,0.0,3.0,1.0,0.0,,1
Lighthearted sandbox games for creative building,Dinosaur Park Building Simulator 3D,27985,0.9603821415056282,"May 18, 2017",['Tayga Games OOO'],"Velociraptors, tyrannosauruses, parasauruses, triceratopses, carnosauruses, apatosauruses, ankylosauruses and other prehistoric monsters are waiting for this great performance in Dinosaur Park Building Simulator 3D",['iOS'],"['Simulator', 'Strategy']",,0.0,0.0,0.0,0.0,1.0,0.0,,3
Lighthearted sandbox games for creative building,Total Miner,24484,0.1783953426731216,"Dec 23, 2017",,"Total Miner is an open world voxel sandbox game. It is primarily designed for creative RPG game builders, but also has two action/adventure style game modes where you can just jump in and play.",Windows PC,Adventure | Indie | RPG,2.9,10.0,0.0,0.0,0.0,1.0,0.0,,3
Lighthearted sandbox games for creative building,My Colony,24008,0.937660426832179,TBD,[],A space colonization and city building simulation game.,[],"['Indie', 'Simulator', 'Strategy']",,2.0,0.0,0.0,0.0,0.0,0.0,,3
Lighthearted sandbox games for creative building,Orion Sandbox Enhanced,25027,0.2200595023522867,"Sep 21, 2018",,"This is a 2D crafting survival sandbox game. You will be able to explore a huge 2D side-view world, building houses, crafting tools, weapons and armour from the resources you collect. There is a day/night cycle and each night many dangerous monsters can be found and defeated.",Windows PC,Adventure | Indie | RPG,,0.0,0.0,0.0,0.0,0.0,0.0,,3
Lighthearted sandbox games for creative building,Homebrew: Vehicle Sandbox,8717,0.9587388847631632,"Nov 14, 2014",['Copybugpaste'],"Homebrew is a physics based vehicle sandbox where creativity is key, by providing you with the right building tools it ensures that your imagination is the limit!",['Windows PC'],"['Indie', 'Racing', 'Simulator']",,3.0,0.0,3.0,0.0,0.0,0.0,,3
Lighthearted sandbox games for creative building,Kindaichi Shounen no Jikenbou: Akuma no Satsujin Koukai,33888,0.1923859457886823,"Sep 17, 2009",,"Kindaichi Shonen no Jikenbo: Akuma no Satsujin Koukai is a Adventure video game published by Creative core released on September 17, 2009 for the Nintendo DS.",Nintendo DS,,,0.0,0.0,1.0,2.0,1.0,0.0,Creative Core,1
Lighthearted sandbox games for creative building,Novus Inceptio,10179,0.1921105769437561,"Oct 05, 2015",,"Warning: Game is in early access! Welcome to the mysterious world of Novus Inceptio where new gaming experience of exploring, building and surviving awaits. Explore the true sandbox survival world and take part in the development of the full game.",Windows PC,Adventure | Indie | RPG | Simulator,,2.0,0.0,0.0,1.0,1.0,0.0,,2
Lighthearted sandbox games for creative building,Atomic 79,11328,0.2174812743857867,"Jan 13, 2017",,"Atomic 79 is an intense, yet lighthearted, physics based first person shooter set in a cursed impact crater.",Windows PC,Shooter,,1.0,0.0,3.0,0.0,0.0,0.0,Get Color Games,0
Lighthearted sandbox games for creative building,Gastova: The Witches of Arkana,21890,0.2416480775315783,"Dec 06, 2022",,Gastova is a lighthearted 2D platforming adventure game. Journey into Arkana and become the Guardian Witch!,Windows PC,Adventure | Indie | Platform,,2.0,0.0,3.0,15.0,5.0,0.0,MechWolf Productions,0
Lighthearted sandbox games for creative building,Finding Cinderella,22953,0.2803665928817113,TBD,,A lighthearted game about love and murder.,Windows PC | Mac,Visual Novel,,0.0,0.0,0.0,1.0,1.0,0.0,,1
Lighthearted sandbox games for creative building,Raskulls,19139,0.1811709437124999,"Dec 29, 2010",,"Raskulls is an action platformer for the Xbox Live Arcade. The game features a single-player mode and both local and online multiplayer. The focus is on lighthearted humor and addictive, unique platforming gameplay.",Xbox 360,Platform | Puzzle,3.1,68.0,0.0,22.0,1.0,13.0,6.0,Halfbrick Studios | Microsoft Game Studios,1
Lighthearted sandbox games for creative building,Therian Saga,20089,0.7754903435707092,"Jun 23, 2013",['Virtys'],"Therian Saga is a MMORPG that tries to stand out of the crowd by offering a compelling storytelling surrounded by a massive mathematical set of rules that define the world your hero will evolve in. It could be said that it borrows elements from old-time MUD games, strategy games and even tabletops RPG.","['Windows PC', 'Web browser']","['Adventure', 'Indie', 'RPG', 'Simulator', 'Strategy']",,0.0,0.0,0.0,0.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Bakushow,9835,0.926200503214866,TBD,['Rising Star Games'],,[],[],,1.0,0.0,2.0,1.0,2.0,0.0,,0
Lighthearted sandbox games for creative building,Unwording,30356,0.7753338813781738,"Apr 27, 2023","['Frostwood Interactive', 'Dino Digital']","Unwording is a narrative puzzle game about happiness, gratitude, and the power of words. Use a combination of exploration and word puzzle gameplay to reshape reality and guide Tom through the course of three painful but transformative days of his life.","['Windows PC', 'Mac', 'Linux', 'Gamate']","['Adventure', 'Indie', 'Puzzle', 'Simulator']",3.2,8.0,0.0,4.0,11.0,7.0,0.0,,0
Lighthearted sandbox games for creative building,Detonate,25661,1.1477361876691106,"Dec 31, 2009",[],Building destruction simulator.,['Windows PC'],['Simulator'],,1.0,0.0,0.0,0.0,1.0,0.0,,1
Lighthearted sandbox games for creative building,Schoolhouse Rock! Grammar Rock,13328,1.2262124934965388,"Oct 01, 1995",['Creative Wonders'],,['Windows PC'],[],,3.0,0.0,0.0,0.0,2.0,0.0,,0
Lighthearted sandbox games for creative building,Smart Girl's: Party Games,36593,1.2771420080338858,TBD,['505 Games'],,[],[],,2.0,0.0,0.0,0.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Board Games Gallery (10 Games),38927,1.3723631296926082,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Block Craft 3D: Crafting & Building Game,17657,1.4377684947325302,TBD,[],,[],[],,1.0,0.0,0.0,2.0,0.0,0.0,,2
Lighthearted sandbox games for creative building,Revomon,10143,0.7719219923019409,TBD,['Revomon'],"Revomon is an exciting new online RPG that combines an incredible, immersive virtual-reality experience with the ground-breaking technology behind NFTs. This synergy will allow for the creation of real value in a virtual world by leveraging blockchain technology.",['Oculus VR'],"['Adventure', 'RPG']",,1.0,0.0,0.0,0.0,0.0,1.0,,0
Lighthearted sandbox games for creative building,Thomas & Friends: Building the New Line,30904,1.00074495683805,TBD,[],Architectural and constructional simulation game.,[],['Simulator'],,2.0,0.0,0.0,1.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Sorting Baby Blocks for Boys 3D Smart Shapes Games,20096,1.0512534433619818,TBD,[],,[],[],,0.0,0.0,0.0,2.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,TraVRsal,23785,0.7728060483932495,"Jun 04, 2021",['Robert Wetzold'],"Enter your personal holodeck! Alone or together with friends. TraVRsal is a constantly growing collection of games that explore limitless movement! Using intuitive level design and the clever use of play-space - be it big or small - TraVRsal untethers the limits of VR making players feel as if they are freely walking through expansive worlds. Magical worlds, puzzles, traps, enemies and much more. Surprise your friends with a custom-made gallery. Challenge other players. Become the best in each world by beating existing challenges. Due to procedural generation no game is ever the same. There is a creative community to help build your own free-roaming VR games with an easy to learn world builder, and share the work with other players.","['Oculus Quest', 'Oculus Quest 2', 'Oculus Rift']","['Adventure', 'Indie', 'Puzzle', 'Shooter']",,2.0,1.0,2.0,0.0,0.0,0.0,,1
Lighthearted sandbox games for creative building,Healer's Quest,14598,0.2262590256992241,"Apr 18, 2018",,Healer's Quest is a lighthearted RPG in which you solely play as the healer of a band of jackasses.,Windows PC | Nintendo Switch,Adventure | Fighting | Indie | RPG | Strategy,2.8,14.0,1.0,37.0,3.0,11.0,3.0,Plug In Digital,0
Lighthearted sandbox games for creative building,Gourdlets,2243,1.0904216208986697,TBD,['AuntyGames'],"Gourdlets is a city-building sandbox. Place buildings and scenery, and then watch visiting gourdlets arrive and interact with the world. No objectives, no points, just building.",['Windows PC'],"['Indie', 'Simulator']",,4.0,0.0,2.0,32.0,20.0,0.0,,0
Lighthearted sandbox games for creative building,Robocraft,5379,0.1792779399925936,"Aug 24, 2017",,"Robocraft is a sandbox building and vehicular combat game where players get to create their own robots/vehicles and use them to fight others. The wide variety of components allows for many types of creations, including ground vehicles, planes and hover-tanks.",Windows PC | Mac | Linux,Indie | RPG | Shooter | Simulator,2.4,619.0,1.0,43.0,2.0,25.0,25.0,Freejam Games,3
Lighthearted sandbox games for creative building,LEGO Juniors,38457,0.1764414762539248,"Jan 16, 2012",,"The LEGO Juniors app is an engaging, creative building game for children ages 4-7, with lots of opportunities to practice creative problem-solving. With every new LEGO vehicle your child builds, they can cruise around LEGO landscapes as minifigure avatars like mechanics, princesses, pilots – and even LEGO Batman. The goal is to turn the open landscapes into busy neighborhoods by unlocking and building virtual houses and decorations.",iOS,Arcade,2.5,12.0,0.0,1.0,1.0,3.0,2.0,,3
Lighthearted sandbox games for creative building,Awkward Dimensions Redux,23443,0.7734663486480713,"Jul 27, 2016",['StevenHarmonGames'],"They may be awkward dimensions, but they're my dreams...
Interactive Dream Journal & Diary; Awkward Dimensions Redux is a personal game. Lasts 20 minutes to an hour with less traditional interaction. Focuses on getting to understand another person through an interpretation of their dreams, thoughts, fears, desires, and past work. It's a game about conversing with roosters, disembodied legs, standardized tests, Immature jokes, relationships, art, espionage, and a teenager coming to terms with life and growing up.","['Windows PC', 'Mac', 'Linux']","['Adventure', 'Indie', 'Music', 'Puzzle']",2.6,61.0,0.0,23.0,6.0,11.0,2.0,,0
Lighthearted sandbox games for creative building,Everdell,37871,0.7736630439758301,"Jul 28, 2022",['Dire Wolf Digital'],"Adapted from the award-winning board game from Tabletop Tycoon, Everdell is a fantastical city-building game combining worker placement and strategic card play to create a new civilization. Gather resources to build fanciful Constructions and recruit colorful Critters to make your city thrive. Each card in your city scores points, and after four seasons have passed the highest-scoring city wins!
Face off against other founders in cross-platform multiplayer games, or test your civic wits with AI play and Solo Challenges!","['Windows PC', 'Android', 'Mac', 'iOS', 'Nintendo Switch']","['Card & Board Game', 'Indie', 'Strategy']",,2.0,0.0,2.0,3.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Kenopsia,18891,0.7749040126800537,"Oct 12, 2021","['Team Cwab', 'Futuregames']","Follow Amelia, a stressed and overworked gamedev (or as people in the industry call it... Just a gamedev) through a surreal trip with three distinctly different game modes: a first person adventure game in a strange 3D office environment, a challenging 2.5D platforming game, and a 2D top-down fantasy gathering-brawler. Each of the modes depict the games narrative in different ways, from fully voice acted narration and conversation, text-based dialogues, to pure ludo-narrative. Each a part in telling the story of Amelia.",['Windows PC'],"['Adventure', 'Indie', 'Platform', 'Point-and-Click', 'Puzzle', 'Simulator', 'Strategy']",,2.0,0.0,0.0,1.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Star Heritage 1: The Black Cobra,10578,1.008486166126621,"Dec 02, 2005",['Step Creative Group'],,['Windows PC'],['Adventure'],,2.0,0.0,0.0,0.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Souseiki Gadget Robo,8915,1.1248540414443249,"Dec 11, 2008",['Creative'],"Souseiki Gadget Robo is a Action video game published by Creative released on December 11, 2008 for the Nintendo DS.",['Nintendo DS'],[],,0.0,0.0,3.0,1.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Eggineer,26494,0.1770740210531526,TBD,,"Eggineer is a physics based vehicle sandbox game. The goal is simple, build fully destructible vehicles to help your fragile egg companion finish challenging levels in the campaign mode, or design the most complex sets of vehicles in the sandbox and make everything crash or explode!",,Simulator,,2.0,0.0,0.0,0.0,1.0,0.0,,3
Lighthearted sandbox games for creative building,Autocraft,25953,0.1813837026571305,"Sep 03, 2014",,"Create, Collect, and Crash in Autocraft, a physics destruction puzzle/sandbox from the creators of Apotheon and Capsized.",Windows PC | Mac,Indie | Simulator | Strategy,1.7,5.0,0.0,1.0,0.0,2.0,0.0,Alientrap Games Inc,3
Lighthearted sandbox games for creative building,Arthur's Thinking Games,26149,1.4481623430271506,"Dec 31, 1999","['The Learning Company', 'Creative Wonders']",,['Windows PC'],['Arcade'],,2.0,0.0,0.0,0.0,2.0,0.0,,1
Lighthearted sandbox games for creative building,Cool army games for kids 6 year old and under boys,36926,0.980463044885088,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Blendoku 2,23104,0.7678917050361633,"Nov 19, 2015",['Lonely Few LLC'],"Blendoku 2 is a game about colors. 

Are you a color master? Color virtuoso? Are colors the reason you get up in the morning? If so then you'll love Blendoku, the palettes and layouts are all hand designed and crafted to test your color skills. 

Or maybe you're a color novice? Does the idea of picking colors make you break out in a cold sweat? Well Blendoku is here to help you conquer that fear! Before you know it you'll be a Color Savant! 

Unlike other color games Blendoku truly uses colors, and how we see colors to craft a challenging and rewarding puzzle experience. 

Have fun! Learn color theory, get inspired, play with friends, its all here!","['Android', 'iOS']","['Indie', 'Puzzle']",3.8,12.0,1.0,0.0,1.0,2.0,1.0,,1
Lighthearted sandbox games for creative building,Cubic Castles,32501,0.7681183815002441,"Jul 03, 2014",['Cosmic Cow LLC'],"Cubic Castles is an online game where you build worlds from cubes and other items. What kind of worlds? Anything you want! Role playing, 3D-platform gaming, or other challenges! What you make is up to you. Want to make a punishing parkour with slippery ice and deadly spikes? No problem! Or maybe a simple house on a hill overlooking a lake? That's easy too! Even after only a few days the open beta saw players create many fantastic and varied worlds!","['Windows PC', 'Android', 'iOS', 'Web browser']","['Adventure', 'Indie']",1.7,52.0,0.0,12.0,0.0,2.0,2.0,,0
Lighthearted sandbox games for creative building,Hoyle Puzzle Games,17788,1.1134070840428476,TBD,[],A collection of puzzle games.,[],['Puzzle'],,3.0,0.0,0.0,0.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Swords 'n Magic and Stuff,38330,0.7682205438613892,"Sep 08, 2020",['Kindred Games'],"Swords ‘n Magic and Stuff is a casual, co-op rpg about, you guessed it, swords, magic and other stuff. Adventure with your friends in a cute but perilous world full of action and adventure. Your role is defined by the items you carry and the way you play.
Full online co-op with up to 8 players means that you can play with all your friends! Get lost in the vast world of Tirawyn and become who you want to be.",['Windows PC'],"['Adventure', 'Indie', 'RPG', 'Simulator']",,2.0,1.0,12.0,3.0,4.0,0.0,,1
Lighthearted sandbox games for creative building,Casper Brainy Book,7807,0.7687116861343384,"Jun 30, 1996","['Knowledge Adventure', 'Levande Böcker']","The Casper Brainy Book builds reading skills with its entertaining interactive Storybook adapted from the motion picture by an award-winning children's author. The Casper Brainy Book also includes Games and Puzzles the build vocabulary and memory skills. Designed for pre-readers and early readers, Casper age-sensitive activities continually adapt to your child's ability, so the Casper Brainy Book Grows with your child.","['Windows PC', 'Mac']",['Point-and-Click'],,3.0,0.0,0.0,0.0,0.0,0.0,,1
Lighthearted sandbox games for creative building,Whipped and Steamy: Cosplay Café,38371,0.7699307203292847,"Mar 01, 2019",[],"In a town where adult media is the new best thing the Whipped and Steamy Café is the best fun for all cosplayers! ""Whipped and Steamy: Cosplay Café"" is a segmented visual novel with business and management simulation elements! Select the coffee of the day, the snacks, and the decoration to appeal to different groups of cosplayers! Plan to increase group interest, tips, and come up with your own strategies!","['Windows PC', 'Mac', 'Linux', 'Web browser']",[],2.2,4.0,0.0,12.0,1.0,7.0,1.0,,1
Lighthearted sandbox games for creative building,Epic Manager - Create Your Own Adventuring Agency,9362,0.7700803279876709,"Dec 12, 2016",['ManaVoid Entertainment'],"""Epic Manager offers a colorful mix of roster management and character progression found in titles like Football Manager or Final Fantasy Tactics, narrative choices & consequences in the beloved tradition of the gamebooks series Choose Your Own Adventure, the epic scope of a D&D campaign or a Lord of the Rings novel and the humorous tone of the Princess Bride, all in one awesome package! 

Experience an addictive “one more turn” formula of tycoon strategy, roguelike elements, roster management and classic turn-based combat, all rooted in an epic yet light-hearted fantasy setting.""","['Windows PC', 'Mac']","['Adventure', 'Indie', 'RPG', 'Simulator', 'Strategy']",,1.0,1.0,1.0,1.0,0.0,0.0,,1
Lighthearted sandbox games for creative building,Gensmak!,33397,0.7704600691795349,"Dec 20, 2022",['Early Works'],"A fresh take on trivia that's actually new, with strategy needed to win, hints by comedians, and questions for every generation. Inspired by the popularity and fun of the original Gensmak trivia card game, Gensmak digital is a standalone digital game that can be played IRL or virtually with people around the world.","['Android', 'Web browser']","['Card & Board Game', 'Quiz/Trivia', 'Strategy']",,1.0,0.0,0.0,0.0,1.0,0.0,,0
Lighthearted sandbox games for creative building,Spaceteam,11209,0.7710261940956116,"Nov 29, 2012",['Sleeping Beast Games'],"A cooperative shouting game for phones and tablets
Do you like pushing buttons and shouting at your friends? Do you like discharging Clip-jawed Fluxtrunions? If you answered yes, or no, then you might have what it takes to be on a Spaceteam!
Features:
Teamwork
An untimely demise
Beveled Nanobuzzers
Auxiliary Technoprobes
Four-stroke Pluckers","['Android', 'iOS']","['Indie', 'Puzzle', 'Simulator']",3.7,60.0,0.0,1.0,2.0,12.0,5.0,,1
Lighthearted sandbox games for creative building,Pekoe,7567,0.7711436748504639,"Jun 28, 2023",['Kitten Cup Studio'],"Blend tea and friendship in the flavorful world of Pekoe, a cozy cat-filled tea-making simulator about taking the time for self-care and connecting with what makes you happy. Build relationships, upgrade your teahouse, and discover new recipes as you work towards creating a place you can call home.",['Windows PC'],"['Indie', 'Simulator']",,1.0,0.0,7.0,39.0,15.0,0.0,,0
Lighthearted sandbox games for creative building,Lexica,10732,0.7712538242340088,"Apr 03, 2013",['Merge Games'],"The unique word puzzle which combines the skill of Sudoku with the knowledge of Scrabble®. Lexica has been featured in a number of UK daily newspapers but is now available for the first time in an interactive form.
Slide the letters into position to form words and solve the puzzle. It’s easy to get started, watch the tutorial, pick a level of difficulty to suit you and get puzzling. Improve your times, work through the levels and become a Lexica word master. Lexica is packed with word puzzles in 3 levels of difficulty.","['Windows PC', 'iOS']","['Indie', 'Puzzle']",2.3,11.0,0.0,2.0,0.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,Crazy Machines 1.5 Inventors Training Camp,10542,0.7716867923736572,"Oct 01, 2005","['FAKT Software', 'Viva Media']","Create Your Own Zany ""Rube Goldberg"" Devices! Go crazy with over 200 brand new gizmo-twisting' levels! Enjoy all-new elements, music, backgrounds and more. Start off in the Inventor's Training Camp to sharpen your skills.
Get ready for explosive action and building fun using 100 awesome & wacky parts  including bottle rockets, cannons, bombs, and robots.
The Ultimate Brain-Teasing Puzzle Game! Continuing the fun, but not including puzzles from Crazy Machines: The Wacky Contraptions Game.",['Windows PC'],['Strategy'],,4.0,0.0,0.0,0.0,1.0,1.0,,0
Lighthearted sandbox games for creative building,Wreckreation,37651,0.1711050902431194,TBD,,"Wreckreation hands you the keys to your very own driving and building open world called MixWorld! Explore 400 square kilometers of pure sandbox joy as you create, race and wreck alone or together with your friends.",Windows PC | PlayStation 4 | Xbox One | PlayStation 5 | Xbox Series,Arcade | Racing,,0.0,0.0,5.0,11.0,6.0,0.0,THQ Nordic | Three Fields Entertainment,3
Lighthearted sandbox games for creative building,CreativeDestruction,10611,0.1717305415721951,"Aug 03, 2018",,"Creative Destruction is a FPS/TPS sandbox survival game that combines Battle Royale with a constructive concept. You will parachute onto a 4*4 km massive map with 13 different enchanted lands. Starting with a special destructor in hand, you must survive a 100 player deathmatch! Come battle in this wonderland and craft your own way to victory now!",Windows PC | Android | iOS,Adventure | Shooter,1.7,93.0,0.0,5.0,1.0,6.0,6.0,NetEase Games,3
Lighthearted sandbox games for creative building,Barbie as Rapunzel CD-ROM: A Creative Adventure,13433,1.074101817115107,"Sep 27, 2002",[],,['Windows PC'],['Adventure'],3.0,41.0,0.0,4.0,3.0,11.0,3.0,,1
Lighthearted sandbox games for creative building,Poglings,13362,0.7682657241821289,TBD,"['Right Nice Games', 'Yojoyco Studios']","Poglings is a cute, pet simulation, creature collecting adventure. Play as Keeble: a young boy who's taken up the profession of becoming a Pogling Hatcher.
Each day is a new opportunity that will offer fun and unique challenges as you make friends and grow your nest of Poglings. Put in a hard days work and some of the more colorful and rare poglings could be yours! Explore your island, discover its secrets and race against other Poglings! Learn enough and you could become a master hatcher!","['Windows PC', 'Nintendo Switch']","['Adventure', 'Indie', 'Racing', 'Simulator']",,0.0,0.0,2.0,6.0,4.0,0.0,,2
Lighthearted sandbox games for creative building,CardLife,7976,0.1734625865914367,"Feb 28, 2019",,"Hand draw any weapon, tool, building piece and your own character in this innovative science-fantasy creative survival game. Mine for resources, construct unique buildings and battle fantastical beasts with friends or play alone.",Windows PC,Adventure | Indie | RPG,,6.0,-1.0,3.0,0.0,0.0,1.0,Freejam,2
Lighthearted sandbox games for creative building,Warbox Sandbox,37729,0.1787739383090099,TBD,,The ultimate war sandbox. Participate or simply watch as the gore-y carnage unfolds. Factions. Weapons. Gore. Robbers. Zombies. Knights. Need I say more? Constant new features and updates!,,Simulator | Strategy,,1.0,0.0,0.0,0.0,0.0,0.0,,2
Lighthearted sandbox games for creative building,Rubik's Games,23201,1.0162576360623947,TBD,[],,[],[],,0.0,0.0,0.0,3.0,0.0,0.0,,0
Lighthearted sandbox games for creative building,duplicate Alder's Blood: Prologue,18829,1.0427944681161163,TBD,"['Shockwork Games', 'No Gravity Games']",,[],[],,1.0,0.0,8.0,0.0,2.0,1.0,,0
Local couch co-op games for four players,NHL Open Ice: 2 on 2 Challenge,20901,0.723370373249054,"Dec 30, 1996",[],"NHL Open Ice is the NBA Jam for ice hockey, with a 2 on 2 arcade action featuring a full NHL license including actual team names and logos and 120 actual NHLPA players with reflective stats for the 1995-96 season.
The game features power-ups that will aid the players along during a game including the ""Hot Meter"" which is filled with every score, body check and steals. Once the meter is full, the player will literally catch fire and their stats will max out for a brief period of time, allowing the player to score goals better, steal the puck more often, etc.
There is five difficulty settings and adjustable options such as period time times and cheat options such as ""Big Head"" mode and multiplayer capabilities for either head-to-head action or co-op play. Chicago Blackhawks announcer, Pat Foley, lends his voice talents to the game for in-game commentary.",['PlayStation'],['Sport'],3.1,7.0,0.0,1.0,0.0,3.0,1.0,,0
Local couch co-op games for four players,Socxel | Pixel Soccer,37664,1.2360737276549498,"Jan 30, 2017",[],"Socxel - game for one, two or four players.",['Windows PC'],"['Indie', 'Simulator', 'Sport']",,0.0,0.0,0.0,2.0,0.0,0.0,,0
Local couch co-op games for four players,Scatteria,30020,0.2859328614867803,"Nov 08, 2019",,"Scatteria is Post-Apocalyptic 2d Shooter best served with friends in local couch splitscreen mode. Find better weapons, destroy your enemy bases, survive and conquer!",Windows PC,Indie | Shooter,,1.0,0.0,0.0,0.0,0.0,0.0,Piston Media,0
