Query,Title,ID,BM25 Score,SBERT Score
medieval fantasy sandbox survival game,fantasy tea generator,35819,13.452980321347743,0.0
medieval fantasy sandbox survival game,"walden, a game",26904,13.16336699869179,0.0
medieval fantasy sandbox survival game,fantasy girl,23259,13.14493534919328,0.0
medieval fantasy sandbox survival game,the sandbox,23946,13.03542262089138,0.0
medieval fantasy sandbox survival game,fantasia medieval,35549,14.22293252934082,0.0
medieval fantasy sandbox survival game,medieval defenders,4928,11.889735364218243,0.0
medieval fantasy sandbox survival game,going medieval,38694,12.36188391407662,0.0
medieval fantasy sandbox survival game,survival kingdom,28287,11.575372096161699,0.0
medieval fantasy sandbox survival game,world war ii: prisoner of war,37970,0.0,0.47282326221466064
medieval fantasy sandbox survival game,anthesis,40717,0.0,0.47215521335601807
medieval fantasy sandbox survival game,skunny's desert raid,31507,0.0,0.4714306592941284
medieval fantasy sandbox survival game,dungeon explorer: warriors of the ancient arts,20881,0.0,0.4690435528755188
medieval fantasy sandbox survival game,dark parables: queen of sands,19928,0.0,0.4677025079727173
medieval fantasy sandbox survival game,dunnet,10447,0.0,0.4597463011741638
medieval fantasy sandbox survival game,dungeons & such,34624,0.0,0.457780122756958
medieval fantasy sandbox survival game,snake's game,37100,0.0,0.4575631022453308
medieval fantasy sandbox survival game,snack world: the dungeon crawl – gold,26161,0.0,0.45345538854599
medieval fantasy sandbox survival game,rubik's games,23201,0.0,0.47365817427635193
medieval fantasy sandbox survival game,untitled fromsoftware game,28969,0.0,0.452476441860199
medieval fantasy sandbox survival game,tales from the road,28651,0.0,0.45041853189468384
medieval fantasy sandbox survival game,branmarker 2,24200,0.0,0.4502735733985901
medieval fantasy sandbox survival game,crusader kings ii: way of life collection,19795,0.0,0.44766154885292053
medieval fantasy sandbox survival game,the lost dollar,28646,0.0,0.4469231367111206
medieval fantasy sandbox survival game,the quinfall,7561,0.0,0.44664356112480164
medieval fantasy sandbox survival game,dungeon,39969,0.0,0.4466146230697632
medieval fantasy sandbox survival game,a rabbit fable,28441,0.0,0.4463493824005127
medieval fantasy sandbox survival game,nightwatch,32753,0.0,0.44557487964630127
medieval fantasy sandbox survival game,build craft 2: survival & exploration,31220,0.0,0.4451824426651001
medieval fantasy sandbox survival game,i spy fantasy,6591,11.614919884772304,0.0
medieval fantasy sandbox survival game,fortune cookie,20682,0.0,0.47633808851242065
medieval fantasy sandbox survival game,sand,5875,0.0,0.4507901072502136
medieval fantasy sandbox survival game,dawn of zombies: survival,27270,0.0,0.48120948672294617
medieval fantasy sandbox survival game,mesopotamia,18438,0.0,0.4773063659667969
medieval fantasy sandbox survival game,grandpa - the horror game,29651,11.536658081208033,0.0
medieval fantasy sandbox survival game,tales of war,13705,0.0,0.5945892333984375
medieval fantasy sandbox survival game,skyblock hunter survival games,31025,0.0,0.5740997791290283
medieval fantasy sandbox survival game,kingdom warriors,37101,0.0,0.5526847839355469
medieval fantasy sandbox survival game,castle crisis,11693,0.0,0.5431699752807617
medieval fantasy sandbox survival game,creepy dungeons,32736,0.0,0.5185686349868774
medieval fantasy sandbox survival game,donkey king arcade game,36647,0.0,0.5091421604156494
medieval fantasy sandbox survival game,game chest: board games,31197,0.0,0.5045229196548462
medieval fantasy sandbox survival game,zombie anarchy,25307,0.0,0.4100446403026581
medieval fantasy sandbox survival game,soul knights rpg,33602,0.0,0.4841095805168152
medieval fantasy sandbox survival game,chivalry: medieval warfare bundle,38975,0.0,0.503043532371521
medieval fantasy sandbox survival game,digger - classic arcade game,28519,0.0,0.4951072335243225
medieval fantasy sandbox survival game,playmobil: knight,18006,0.0,0.48751628398895264
medieval fantasy sandbox survival game,tomb of the dead,12627,0.0,0.4873085021972656
medieval fantasy sandbox survival game,core fault,38109,0.0,0.4861546456813812
medieval fantasy sandbox survival game,jumanji: a jungle adventure game pack,37392,0.0,0.4838506579399109
metroidvania game pixel art style,untitled visceral star wars game,13578,0.0,0.2066253125667572
metroidvania game pixel art style,granatha eternal,32553,0.0,0.20770263671875
metroidvania game pixel art style,orbital,10106,0.0,0.2098192274570465
metroidvania game pixel art style,artist idle,18418,0.0,0.20999681949615479
metroidvania game pixel art style,russian anime,37751,0.0,0.21005576848983765
metroidvania game pixel art style,the elder scrolls iv: oblivion mobile,11478,0.0,0.21267607808113098
metroidvania game pixel art style,project gungame,38121,0.0,0.20141303539276123
metroidvania game pixel art style,crossme,21187,0.0,0.213923841714859
metroidvania game pixel art style,anthesis,40717,0.0,0.206621915102005
metroidvania game pixel art style,super real mahjong pi,21243,0.0,0.21418426930904388
metroidvania game pixel art style,project gaiaray,40056,0.0,0.2144559770822525
metroidvania game pixel art style,the last pixel,14282,0.0,0.21453550457954407
metroidvania game pixel art style,the entire screen of one game,24922,0.0,0.2154034674167633
metroidvania game pixel art style,chromatic aberration,39695,0.0,0.2130325734615326
metroidvania game pixel art style,jewel pet 2: mahou no ds kirapi kariin,19732,0.0,0.20653995871543884
metroidvania game pixel art style,amazing baldi simulator?,16596,0.0,0.20583614706993103
metroidvania game pixel art style,death run 3d,9304,0.0,0.2062738537788391
metroidvania game pixel art style,nostalgia of magic,26963,0.0,0.2059791386127472
metroidvania game pixel art style,stretch dungeon,4995,0.0,0.20051658153533936
metroidvania game pixel art style,persona 4: golden - solid gold premium edition,29540,0.0,0.20581647753715515
metroidvania game pixel art style,final fantasy for android,25310,0.0,0.20568707585334778
metroidvania game pixel art style,mahjong: mystery mansion,25221,0.0,0.20529155433177948
metroidvania game pixel art style,tottemo e mahjong plus,23626,0.0,0.20517414808273315
metroidvania game pixel art style,blitzcrank's poro roundup,17740,0.0,0.20514991879463196
metroidvania game pixel art style,pokémon project studio red/blue version,37005,0.0,0.20329201221466064
metroidvania game pixel art style,dreamworks' megamind: bad. blue. brilliant,8184,0.0,0.20305822789669037
metroidvania game pixel art style,retro fit - zordak's revenge,36728,0.0,0.19971871376037598
metroidvania game pixel art style,fairy orb: magical girl aya & yui,16456,0.0,0.20005708932876587
metroidvania game pixel art style,hero emblem 2,23543,0.0,0.20280104875564575
metroidvania game pixel art style,element hunters,13661,0.0,0.20232988893985748
metroidvania game pixel art style,nitorinc.: touhou microgames!,17833,0.0,0.20652931928634644
metroidvania game pixel art style,dragona,9279,0.0,0.20416022837162018
metroidvania game pixel art style,"pixel artist: color number, pixel coloring book",39871,0.0,0.2998560070991516
metroidvania game pixel art style,art style: aquite,29865,25.09569038622281,0.0
metroidvania game pixel art style,pastel muse,16116,0.0,0.19910676777362823
metroidvania game pixel art style,lego arthouse,21359,0.0,0.19909600913524628
metroidvania game pixel art style,geospark,28183,0.0,0.19908511638641357
metroidvania game pixel art style,simcity graphics set 2: future cities,21395,0.0,0.19889958202838898
metroidvania game pixel art style,politicats,8749,0.0,0.19888310134410858
metroidvania game pixel art style,x-com: em@il games,29490,0.0,0.19878876209259033
metroidvania game pixel art style,kingyo chuuihou! tobidase! game gakuen,11020,8.32490826389022,0.0
metroidvania game pixel art style,super real mahjong p7,28672,0.0,0.19811028242111206
metroidvania game pixel art style,mech_romancer charity bundle 2,17678,0.0,0.19641414284706116
metroidvania game pixel art style,pixels defense,37668,0.0,0.19606339931488037
metroidvania game pixel art style,dice game,12156,8.936484603208816,0.0
metroidvania game pixel art style,the dark meadow,28182,0.0,0.19567185640335083
metroidvania game pixel art style,kid pix 3d,25884,0.0,0.19471405446529388
metroidvania game pixel art style,madoka etoile,34892,0.0,0.19463679194450378
metroidvania game pixel art style,super real mahjong part 3,37563,0.0,0.19801302254199982
metroidvania game pixel art style,animaniacs game pack,22248,8.215187467462329,0.0
metroidvania game pixel art style,the torture game 2,32424,8.196982111407735,0.0
metroidvania game pixel art style,pixel game maker series bombmachine gunzohg,20966,8.167354062824787,0.0
metroidvania game pixel art style,game hero,20696,9.006933071946248,0.0
metroidvania game pixel art style,neo-brutalism of tomorrow,31154,8.904831793865705,0.0
metroidvania game pixel art style,the itchy & scratchy game,9546,8.81064802403199,0.0
metroidvania game pixel art style,power balls,37614,8.77910369582564,0.0
metroidvania game pixel art style,khumba: the game,36692,8.716222144089635,0.0
metroidvania game pixel art style,pantazil,25817,8.643978403199608,0.0
metroidvania game pixel art style,bionic battler,19985,8.64001720032593,0.0
metroidvania game pixel art style,luna game,13604,8.598684049139198,0.0
metroidvania game pixel art style,starting the game,31395,8.598684049139198,0.0
metroidvania game pixel art style,niche: a genetics survival game,31498,8.561190342507174,0.0
metroidvania game pixel art style,snake's game,37100,8.548557019215373,0.0
metroidvania game pixel art style,a game with a kitty,17916,8.10281411594742,0.0
metroidvania game pixel art style,futurama: game of drones,14572,8.10281411594742,0.0
metroidvania game pixel art style,while true: learn() - deep edition,28696,8.110299569744019,0.0
metroidvania game pixel art style,game tengoku,19188,8.162630569965783,0.0
metroidvania game pixel art style,oblivion,37811,0.0,0.1944965273141861
metroidvania game pixel art style,accel knights 2: full throttle,36285,0.0,0.19419288635253906
metroidvania game pixel art style,dungeon painter studio,8215,0.0,0.19411763548851013
metroidvania game pixel art style,mahjong,19704,0.0,0.1934703290462494
metroidvania game pixel art style,galactik football,7835,0.0,0.2284580022096634
metroidvania game pixel art style,pixel's unknown battle ground,27209,0.0,0.2288595736026764
metroidvania game pixel art style,untitled fromsoftware game,28969,0.0,0.2311391681432724
metroidvania game pixel art style,joy exhibition,17859,0.0,0.23191483318805695
metroidvania game pixel art style,in the dark,13622,0.0,0.2338600903749466
metroidvania game pixel art style,pictassembler,9452,0.0,0.2343331277370453
metroidvania game pixel art style,popolocrois monogatari: narcia no namida to yousei no fue,19872,0.0,0.23509621620178223
metroidvania game pixel art style,❄ modern sisters princess makeup dress up game ❤,25243,0.0,0.23595622181892395
metroidvania game pixel art style,mesopotamia,18438,0.0,0.2395133078098297
metroidvania game pixel art style,white diamond,25285,0.0,0.24130067229270935
metroidvania game pixel art style,make-up and style,15789,0.0,0.24347460269927979
metroidvania game pixel art style,project beauty,22687,0.0,0.244156152009964
metroidvania game pixel art style,board games gallery (10 games),38927,0.0,0.24640591442584991
metroidvania game pixel art style,pixeljunk 1-6,28741,0.0,0.25697243213653564
metroidvania game pixel art style,pixelarium,31842,0.0,0.2624901533126831
metroidvania game pixel art style,the chaos gallery,19581,0.0,0.22773633897304535
metroidvania game pixel art style,pixel force: halo,17582,9.391680096164235,0.0
metroidvania game pixel art style,adventuros,22839,0.0,0.22753703594207764
metroidvania game pixel art style,art of fighting 3: limited edition,20045,0.0,0.22668054699897766
metroidvania game pixel art style,c.m.y.k,35184,0.0,0.19313326478004456
metroidvania game pixel art style,lovely x cation,7843,0.0,0.192722350358963
metroidvania game pixel art style,farscape: the game,34134,8.409374669834765,0.0
metroidvania game pixel art style,fooblitzky,32274,8.448083473166877,0.0
metroidvania game pixel art style,zombiegal kawaii,37557,0.0,0.216071218252182
metroidvania game pixel art style,pantsylvania,36489,0.0,0.21671162545681
metroidvania game pixel art style,tiles hop: forever dancing ball,29032,0.0,0.21673321723937988
metroidvania game pixel art style,magic piano tiles 2018,11471,0.0,0.21720615029335022
metroidvania game pixel art style,sword of chaos,37473,0.0,0.2177879810333252
metroidvania game pixel art style,wulin qunxia zhuan,35670,0.0,0.2187539041042328
metroidvania game pixel art style,pixasso 3,8842,0.0,0.22086355090141296
metroidvania game pixel art style,super real mahjong pii,22689,0.0,0.22279326617717743
metroidvania game pixel art style,battlestone,30449,0.0,0.22287720441818237
metroidvania game pixel art style,chessmaster 3d,37551,0.0,0.22502249479293823
metroidvania game pixel art style,rubik's games,23201,0.0,0.22644582390785217
metroidvania game pixel art style,pyxel knight,22866,0.0,0.22719553112983704
metroidvania game pixel art style,art style: rotozoa,17669,25.35067593609346,0.0
metroidvania game pixel art style,pixel robot hunter,11004,9.391680096164235,0.0
metroidvania game pixel art style,sun wukong vs robot,23952,9.430647518526198,0.0
metroidvania game pixel art style,alawishus pixel,30170,16.742514195707614,0.0
metroidvania game pixel art style,pixel zumbi,33560,16.742514195707614,0.0
metroidvania game pixel art style,pixel fishies,37720,16.742514195707614,0.0
metroidvania game pixel art style,pixel art academy,16278,15.147959860322954,0.0
metroidvania game pixel art style,art style: light trax,31088,14.989385674096402,0.0
metroidvania game pixel art style,ousama game,24817,14.083025382112671,0.0
metroidvania game pixel art style,pixel speedrun,25651,16.742514195707614,0.0
metroidvania game pixel art style,pixel puzzles 2: christmas,32988,13.685758079602618,0.0
metroidvania game pixel art style,"walden, a game",26904,13.16336699869179,0.0
metroidvania game pixel art style,small pixel,27245,12.952998632975328,0.0
metroidvania game pixel art style,lawnmower game,27621,12.872469220556795,0.0
metroidvania game pixel art style,evangelion art,26134,12.755242899375837,0.0
metroidvania game pixel art style,distorted travesty 3: saved game,5869,12.697930517731725,0.0
metroidvania game pixel art style,pixel boy,23880,12.538808579738166,0.0
metroidvania game pixel art style,pixel quest,25687,13.616185433951065,0.0
metroidvania game pixel art style,pixel poops,14315,16.742514195707614,0.0
metroidvania game pixel art style,pixel blocked!,13750,16.742514195707614,0.0
metroidvania game pixel art style,art style: precipice,32227,16.774624938072108,0.0
metroidvania game pixel art style,art style: rotohex,18462,22.58351729833697,0.0
metroidvania game pixel art style,art style: boxlife,14619,22.562920146775333,0.0
metroidvania game pixel art style,art style: aquia,18827,22.513837033074495,0.0
metroidvania game pixel art style,everpath: a pixel art roguelite,20381,21.256535183217977,0.0
metroidvania game pixel art style,style savvy,15080,20.221541514360094,0.0
metroidvania game pixel art style,style savvy: trendsetters,17449,20.069474219313562,0.0
metroidvania game pixel art style,zombie pixel zombie,25745,8.474289508030969,0.0
metroidvania game pixel art style,art sqool,6483,18.96221283663151,0.0
metroidvania game pixel art style,pixel fodder,33421,18.172776718549848,0.0
metroidvania game pixel art style,pixel xiuzhen,37672,17.884603036334305,0.0
metroidvania game pixel art style,stencil art,32897,17.51862913277753,0.0
metroidvania game pixel art style,pixel car racer,34447,17.45547757303537,0.0
metroidvania game pixel art style,pixel whirled,39867,17.403212754618448,0.0
metroidvania game pixel art style,pixel fireplace,26906,17.093009970900397,0.0
metroidvania game pixel art style,pixel piracy,6245,16.868710301962757,0.0
metroidvania game pixel art style,h2o: a diabolic game,18005,12.533689805258417,0.0
metroidvania game pixel art style,usotsuki game,22598,12.46836752810577,0.0
metroidvania game pixel art style,game 1,25073,12.45826512787071,0.0
metroidvania game pixel art style,style book: cinnamoroll,14376,12.389019804156238,0.0
metroidvania game pixel art style,art alive,31493,10.58443024567646,0.0
metroidvania game pixel art style,pixel puzzles: illustrations & anime,15581,10.57026458886537,0.0
metroidvania game pixel art style,pixel beef battle,12532,10.527989699170448,0.0
metroidvania game pixel art style,art of guile,39680,10.497844793062495,0.0
metroidvania game pixel art style,live art,31184,10.491250515436512,0.0
metroidvania game pixel art style,pixel hunter,13808,10.436179291776448,0.0
metroidvania game pixel art style,pixel worlds,11770,10.40343185064352,0.0
metroidvania game pixel art style,pixel force,19850,10.264244476831776,0.0
metroidvania game pixel art style,pixel origin,8104,10.072940096387454,0.0
metroidvania game pixel art style,find pixel,17236,10.072940096387454,0.0
metroidvania game pixel art style,pixel slime u,17587,10.072940096387454,0.0
metroidvania game pixel art style,pixel sand,26950,10.072940096387454,0.0
metroidvania game pixel art style,pixel pirates,29987,10.072940096387454,0.0
metroidvania game pixel art style,pixel puzzle,37900,10.072940096387454,0.0
metroidvania game pixel art style,the dream alchemist,17811,9.487366830132274,0.0
metroidvania game pixel art style,pixel ripped 1995,23094,10.651778723996767,0.0
metroidvania game pixel art style,game soup,14182,9.423068703316572,0.0
metroidvania game pixel art style,pixel pileup party,12519,10.73467266761161,0.0
metroidvania game pixel art style,pixel champions,39866,10.810173831968735,0.0
metroidvania game pixel art style,vampiromania: o game,16206,12.345146090324683,0.0
metroidvania game pixel art style,caos trigger: golem,28269,12.342250318042474,0.0
metroidvania game pixel art style,pixel adventure,35514,12.291266061751173,0.0
metroidvania game pixel art style,wu-tang: shaolin style,28400,12.290576408015207,0.0
metroidvania game pixel art style,lil gator game,809,12.271279380097514,0.0
metroidvania game pixel art style,[remove] crane game toreba,10045,12.271279380097514,0.0
metroidvania game pixel art style,alhambra game,12169,12.271279380097514,0.0
metroidvania game pixel art style,rena game,27699,12.271279380097514,0.0
metroidvania game pixel art style,pixel man,22842,12.027644925425358,0.0
metroidvania game pixel art style,coloring game: pixel,31845,11.988022074023869,0.0
metroidvania game pixel art style,socxel | pixel soccer,37664,11.619129936613088,0.0
metroidvania game pixel art style,pixel noir,18703,11.459431276821764,0.0
metroidvania game pixel art style,pixel hentai mosaic,21139,11.30219066913744,0.0
metroidvania game pixel art style,choco pixel 3,17567,11.071891672036793,0.0
metroidvania game pixel art style,choco pixel d,40300,11.071891672036793,0.0
metroidvania game pixel art style,axel & pixel,40885,10.752452605661727,0.0
metroidvania game pixel art style,art plunge,12567,17.43779959025225,0.0
military real time strategy game pc,afraid gear,16740,0.0,0.6833469867706299
military real time strategy game pc,p.t.o. iv,13492,0.0,0.6316729187965393
military real time strategy game pc,ganbare goemon: mononoke sugoroku,12166,0.0,0.6032923460006714
military real time strategy game pc,dungeon overlord,27527,0.0,0.6033822298049927
military real time strategy game pc,star traders,32769,0.0,0.6042007207870483
military real time strategy game pc,dr. brain thinking games: puzzle madness,39685,0.0,0.6049872636795044
military real time strategy game pc,tribal wars,30130,0.0,0.6050457954406738
military real time strategy game pc,super robot wars 2,23455,0.0,0.6056203842163086
military real time strategy game pc,tiny civilization,36357,0.0,0.6059246063232422
military real time strategy game pc,tabletopia: raiders of the north sea,28675,0.0,0.6065042018890381
military real time strategy game pc,block fortress,9157,0.0,0.6078670024871826
military real time strategy game pc,sd gundam generation: colony kaku senki,7613,0.0,0.6078932285308838
military real time strategy game pc,blitzkrieg: rolling thunder,22636,0.0,0.6084135174751282
military real time strategy game pc,european war 7: medieval,27277,0.0,0.609572172164917
military real time strategy game pc,battle cheese,25217,0.0,0.6096703410148621
military real time strategy game pc,combat mission ii: barbarossa to berlin,38363,0.0,0.609895646572113
military real time strategy game pc,sd gundam generation: axis senki,30578,0.0,0.6102269291877747
military real time strategy game pc,ufo: alien invasion,19728,0.0,0.612174391746521
military real time strategy game pc,global war,11001,0.0,0.612757682800293
military real time strategy game pc,lady phantom,9106,0.0,0.6257590055465698
military real time strategy game pc,glib,38274,0.0,0.6253968477249146
military real time strategy game pc,instability,39606,0.0,0.6239051818847656
military real time strategy game pc,romans: age of caesar,20277,0.0,0.6238428354263306
military real time strategy game pc,fortoresse,40348,0.0,0.619983434677124
military real time strategy game pc,carnage heart,26973,0.0,0.6171594262123108
military real time strategy game pc,r-type command,25467,0.0,0.602809488773346
military real time strategy game pc,modern combat,10278,0.0,0.6168217062950134
military real time strategy game pc,daisenryaku g,26665,0.0,0.6151719093322754
military real time strategy game pc,army men: world war - final front,38647,0.0,0.6150728464126587
military real time strategy game pc,steam brigade,34669,0.0,0.6144837141036987
military real time strategy game pc,steel panthers: world war 2,27521,0.0,0.6140562295913696
military real time strategy game pc,the lost,9889,0.0,0.6139214038848877
military real time strategy game pc,special forces,31581,0.0,0.6133198738098145
military real time strategy game pc,genesis: beyond the revelation,18151,0.0,0.6157904863357544
military real time strategy game pc,star hammer tactics,40317,0.0,0.6265832781791687
military real time strategy game pc,heat death,33612,0.0,0.6027717590332031
military real time strategy game pc,blade prince academy,13567,0.0,0.6024430990219116
military real time strategy game pc,rena game,27699,12.271279380097514,0.0
military real time strategy game pc,pc collection,28890,12.249118744107884,0.0
military real time strategy game pc,tzared,39125,11.982107617947722,0.0
military real time strategy game pc,real lives,15683,11.916958291220299,0.0
military real time strategy game pc,castle crush: epic strategy game,29289,11.871242137925242,0.0
military real time strategy game pc,real scary,12005,11.719879898520436,0.0
military real time strategy game pc,real play,21609,11.719879898520436,0.0
military real time strategy game pc,real boxing,9267,11.535128309374251,0.0
military real time strategy game pc,demon king box,11515,11.244918629029707,0.0
military real time strategy game pc,real racing,8485,11.197248915123486,0.0
military real time strategy game pc,aaahh!!! real monsters,31393,11.137662276564292,0.0
military real time strategy game pc,farscape: the game,34134,10.896565824451585,0.0
military real time strategy game pc,real rage,35743,10.880645503972676,0.0
military real time strategy game pc,real racing 2,6024,10.874930299500786,0.0
military real time strategy game pc,s2: silent storm,38513,0.0,0.6817096471786499
military real time strategy game pc,sotsugyou r: graduation real,34033,10.802286316975566,0.0
military real time strategy game pc,people's tactics,24997,10.793632628347273,0.0
military real time strategy game pc,combat mission afghanistan,29023,0.0,0.6020973324775696
military real time strategy game pc,mafia city: war of underworld,27731,0.0,0.6012827754020691
military real time strategy game pc,frostpunk: game of the year edition,34800,0.0,0.6010602712631226
military real time strategy game pc,dominions 2: the ascension wars,17382,0.0,0.6008387804031372
military real time strategy game pc,warchief,7460,0.0,0.6007683277130127
military real time strategy game pc,sakura taisen v: saraba itoshiki hito yo,31606,0.0,0.6005420684814453
military real time strategy game pc,toy soldiers: war chest - hall of fame edition,40969,0.0,0.6027206182479858
military real time strategy game pc,uchuu senkan yamato,31787,0.0,0.5994227528572083
military real time strategy game pc,city guesser,40323,0.0,0.5990489721298218
military real time strategy game pc,war planet online,15597,0.0,0.5988712906837463
military real time strategy game pc,tiny war xd,37898,0.0,0.598738431930542
military real time strategy game pc,revolution under siege,35483,0.0,0.5983526706695557
military real time strategy game pc,egg time,12043,10.754111798030902,0.0
military real time strategy game pc,time heist,25982,10.759221686642626,0.0
military real time strategy game pc,paper wars: cannon fodder!,18441,0.0,0.5991241931915283
military real time strategy game pc,alhambra game,12169,12.271279380097514,0.0
military real time strategy game pc,combat mission: final blitzkrieg,14150,0.0,0.6285901069641113
military real time strategy game pc,apples & oranges,36751,0.0,0.631460428237915
military real time strategy game pc,real world golf,27161,9.634330964965152,0.0
military real time strategy game pc,time zone,26306,9.624604261299705,0.0
military real time strategy game pc,time traveler,27679,9.623373340621571,0.0
military real time strategy game pc,missing time,32361,9.623373340621571,0.0
military real time strategy game pc,takeda shingen,31839,0.0,0.6348986029624939
military real time strategy game pc,naval ops: commander,28071,0.0,0.634911298751831
military real time strategy game pc,chou jikuu yousai macross: skull leader,22190,0.0,0.6368530988693237
military real time strategy game pc,absolute tactics,27690,0.0,0.6368669867515564
military real time strategy game pc,the troop,35977,0.0,0.6420692801475525
military real time strategy game pc,super robot wars 2g,21495,0.0,0.6422024965286255
military real time strategy game pc,we are live,33330,0.0,0.6458039283752441
military real time strategy game pc,kings age,29560,0.0,0.6498808264732361
military real time strategy game pc,star trek: the next generation - birth of the federation,20637,0.0,0.6501505374908447
military real time strategy game pc,sd gundam: sd sengokuden kuni nusiri monogatari,18615,0.0,0.654849112033844
military real time strategy game pc,musou tourou,17612,0.0,0.6552256941795349
military real time strategy game pc,world conqueror 1945,30073,0.0,0.6555145978927612
military real time strategy game pc,"warhammer 40,000: deathwatch",17124,0.0,0.6561710834503174
military real time strategy game pc,steel horizon,32954,0.0,0.6806886196136475
military real time strategy game pc,solid force,18534,0.0,0.6783709526062012
military real time strategy game pc,battle bugs,33295,0.0,0.6753674745559692
military real time strategy game pc,abomination: the nemesis project,32251,0.0,0.6713166236877441
military real time strategy game pc,marionette handler,27806,0.0,0.6710492372512817
military real time strategy game pc,war and peace,35681,0.0,0.6688653826713562
military real time strategy game pc,time warriors,21292,9.642843471379841,0.0
military real time strategy game pc,senet,39717,0.0,0.6671169996261597
military real time strategy game pc,king of kings,9278,0.0,0.6658759117126465
military real time strategy game pc,carnage heart ez: easy zapping,22616,0.0,0.6647436618804932
military real time strategy game pc,pocket tanks deluxe,10255,0.0,0.6631606817245483
military real time strategy game pc,world war i,21585,0.0,0.662605881690979
military real time strategy game pc,trap gunner,37768,0.0,0.6618744134902954
military real time strategy game pc,cyber daisenryaku,18161,0.0,0.6572706699371338
military real time strategy game pc,castle wars vr,27338,0.0,0.6662233471870422
military real time strategy game pc,panzer general: allied assault,26199,0.0,0.6296595931053162
military real time strategy game pc,ike ike dendai bus,12259,9.68598444148448,0.0
military real time strategy game pc,travian: legends,7139,9.690742619792534,0.0
military real time strategy game pc,scrabble complete,12124,0.0,0.6342997550964355
military real time strategy game pc,cozy time,40699,10.734586901588212,0.0
military real time strategy game pc,fooblitzky,32274,10.682955836723949,0.0
military real time strategy game pc,ascension: deckbuilding game,38592,10.630025024869909,0.0
military real time strategy game pc,game.exe,19403,10.598580858487207,0.0
military real time strategy game pc,rwby deckbuilding game,27554,10.581168918681865,0.0
military real time strategy game pc,no time,33010,10.562915333339596,0.0
military real time strategy game pc,strategy challenges collection 2,35904,10.487855428976193,0.0
military real time strategy game pc,game soup,14182,10.340662284861441,0.0
military real time strategy game pc,heroes of arzar,36757,10.288750116923076,0.0
military real time strategy game pc,pc building simulator,3777,10.24798473420842,0.0
military real time strategy game pc,super real mahjong dousoukai,37880,10.23622627549534,0.0
military real time strategy game pc,"war, the game",20264,10.203615399710065,0.0
military real time strategy game pc,rugrats: time travelers,12343,10.185293207717478,0.0
military real time strategy game pc,time thief,10222,10.11527376545214,0.0
military real time strategy game pc,dominions 5: warriors of the faith,13574,10.108972599772219,0.0
military real time strategy game pc,time surfer,27786,9.990341188268687,0.0
military real time strategy game pc,time rift,36905,9.717873536972938,0.0
military real time strategy game pc,time slaughter,9074,9.739359791621256,0.0
military real time strategy game pc,world at war: ww2 strategy mmo,38238,9.744500728923466,0.0
military real time strategy game pc,time tenshi,14977,9.745212896621325,0.0
military real time strategy game pc,dire destiny: time travel,11489,9.782589236178428,0.0
military real time strategy game pc,link devicer 2074,32036,9.782913997705016,0.0
military real time strategy game pc,"time gentlemen, please!",21939,9.688467364830322,0.0
military real time strategy game pc,doggy dinner time,9502,9.846713615431828,0.0
military real time strategy game pc,mole game,39902,9.870064518609368,0.0
military real time strategy game pc,game tycoon 1.5,20254,9.906427398745272,0.0
military real time strategy game pc,time commando,33939,9.921293020034774,0.0
military real time strategy game pc,time gap mystery,28069,9.92510008736665,0.0
military real time strategy game pc,niche: a genetics survival game,31498,9.930552809801338,0.0
military real time strategy game pc,little monster private eye: the mummy mystery,8236,9.957853162274468,0.0
military real time strategy game pc,dice game,12156,9.854078184753686,0.0
military real time strategy game pc,[remove] crane game toreba,10045,12.271279380097514,0.0
military real time strategy game pc,strategery,35270,0.0,0.6219425201416016
military real time strategy game pc,game 1,25073,12.45826512787071,0.0
military real time strategy game pc,d-day,19041,16.456222146805942,0.0
military real time strategy game pc,tropico 4: junta military,24099,17.053273301755084,0.0
military real time strategy game pc,stranger,33799,17.215527974597364,0.0
military real time strategy game pc,real winners: victoryball,24684,19.02371382923695,0.0
military real time strategy game pc,wargasm,17376,20.43545391918898,0.0
military real time strategy game pc,pc fútbol 6.0,16760,21.676863339368165,0.0
military real time strategy game pc,afrika korps vs desert rats,26151,24.410824279604206,0.0
military real time strategy game pc,pc reciclator,32029,24.452847326306667,0.0
military real time strategy game pc,strategic command: wwii global conflict,39173,0.0,0.7565151453018188
military real time strategy game pc,commanding nations,37433,0.0,0.7336113452911377
military real time strategy game pc,battle group,40057,0.0,0.7329545021057129
military real time strategy game pc,legends of war: patton's campaign,35244,0.0,0.7248353958129883
military real time strategy game pc,pt-109,36792,0.0,0.7117552757263184
military real time strategy game pc,warpath 97,10069,0.0,0.7055366635322571
military real time strategy game pc,operation crusader,26523,0.0,0.702545166015625
military real time strategy game pc,erepublik,36876,0.0,0.7009048461914062
military real time strategy game pc,tower duel,39245,0.0,0.6950129270553589
military real time strategy game pc,instant war,15545,0.0,0.6928104758262634
military real time strategy game pc,unit down,31817,0.0,0.6916953921318054
military real time strategy game pc,time clickers,6111,16.329073117168296,0.0
military real time strategy game pc,time tripper,21272,16.23649426703595,0.0
military real time strategy game pc,medicopter 117 4,30235,15.634579659983274,0.0
military real time strategy game pc,uncommon time,39150,15.387712514677375,0.0
military real time strategy game pc,10 minute space strategy,34929,12.318842307577967,0.0
