Original Query,Processed Query,Title,ID,BM25 Score,SBERT Score
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Layers of Fear: Legacy,23125,10.182952241462528,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,X-Scape,16047,0.0,0.4021022915840149
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Don't Starve: Nintendo Switch Edition,9391,11.585236579999767,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Famicom Mukashibanashi: Yuuyuuki - Zenpen,30656,0.0,0.39853039383888245
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Koopa Troopa Forest,25530,0.0,0.3713361620903015
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Trade & Battle: Card Hero,32102,0.0,0.3723388910293579
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Astral Chain,532,0.0,0.3730317950248718
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Tetris Attack,4182,0.0,0.40091437101364136
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Flash Focus: Vision Training in Minutes a Day,6568,0.0,0.3753087520599365
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Mario Sports Superstars,32515,0.0,0.3762727975845337
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Yoshi's Crafted World,2460,0.0,0.3766699731349945
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Vs. Mahjong,26106,0.0,0.37728404998779297
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Game & Watch Collection,28325,0.0,0.3773421347141266
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Famicom Mini: Ganbare Goemon! - Karakuri Douchuu,37430,0.0,0.3777240216732025
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Master of Illusion Express: Deep Psyche,24180,0.0,0.37800994515419006
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Sakura Samurai: Art of the Sword,28375,0.0,0.3781091570854187
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,White-Water Domo,40666,0.0,0.380576491355896
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,AR Games,25456,0.0,0.38114237785339355
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Game & Watch Helmet,16215,0.0,0.37074214220046997
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,PokéPark 2: Wonders Beyond,2247,0.0,0.38139820098876953
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,New Super Mario Bros. U Deluxe: Spot the Difference,28110,0.0,0.3824898600578308
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Super Mario Advance 4: Super Mario Bros. 3-e - A Musical Trek,33689,0.0,0.38337838649749756
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Animal Crossing,1205,0.0,0.3869994580745697
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Mario Artist: Talent Studio,32591,0.0,0.38731715083122253
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Mario & Sonic at the Olympic Games,1657,0.0,0.3883647918701172
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Disney Art Academy,40637,0.0,0.3885840177536011
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,PictureBook Games: The Royal Bluff,36341,0.0,0.3898874521255493
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Tokyo Crash Mobs,16002,0.0,0.39004015922546387
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Game & Watch Ball,30929,0.0,0.3902254104614258
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Tetris DS,3109,0.0,0.3909316658973694
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,WarioWare Gold,1494,0.0,0.39159128069877625
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Super Mario Advance 4: Super Mario Bros. 3-e - Airship's Revenge,15321,0.0,0.3920217454433441
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,"Freakyforms Deluxe: Your Creations, Alive!",12810,0.0,0.3925527334213257
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Flipnote Studio 3D,27836,0.0,0.39256149530410767
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Art Style: Rotozoa,17669,0.0,0.3817368745803833
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,WarioWare: Twisted!,2521,0.0,0.39258500933647156
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Mario Kart Arcade GP,4694,0.0,0.370479553937912
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Dance Dance Revolution Mario Mix,2720,0.0,0.36963486671447754
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Fire Emblem (Tentative Title),23602,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Splatoon 2: Version 2.0.0,22568,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Fire Emblem Engage: Divine Edition,22281,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Mario Kart 8 Deluxe: Booster Course Pass,18100,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Mario Kart 8 Deluxe: Booster Course Pass - Wave 6,17268,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Splatoon 3: Side Order,12629,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Super Mario Odyssey: Balloon World,7817,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Jump Rope Challenge,5496,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Tokyo Mirage Sessions #FE Encore,2678,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Splatoon 2: Octo Expansion,1942,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Super Mario Party,1046,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Pikmin 4,856,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Super Mario Maker 2,661,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Kirby’s Return to Dream Land Deluxe,494,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Project Gaiaray,40056,0.0,0.3704488277435303
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Splatoon 3,144,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,The Legend of Zelda: Tears of the Kingdom,7,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Big Brain Academy: Brain vs. Brain,7032,6.430198481466137,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Game Builder Garage,27725,6.438181635185409,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Splatoon 2 + Splatoon 2 Octo Expansion Bundle,36550,6.462896976028927,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Freshly-Picked Tingle's Rosy Rupeeland,4205,0.0,0.3655239939689636
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,I Am a Teacher: Super Mario Sweater,9070,0.0,0.36608707904815674
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Dragon Hopper,17571,0.0,0.3661057651042938
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Pokémon Box: Ruby & Sapphire,16812,0.0,0.36613860726356506
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Donkey Kong Country Returns 3D,2193,0.0,0.366152286529541
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Brain Age Express: Arts & Letters,11206,0.0,0.36716097593307495
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Yume Koujou: Doki-doki Panic,5917,0.0,0.3680243492126465
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,WarioWare: Get It Together!,752,0.0,0.36878418922424316
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Ketzal's Corridors,29928,0.0,0.36937350034713745
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Osu! Tatakae! Ouendan,4008,0.0,0.36940568685531616
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Super Mario Odyssey,21,6.401951455647549,0.0
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Super Mario Advance 4: Super Mario Bros. 3-e - Bombarded by Bob-ombs,40220,0.0,0.39357858896255493
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Super Mario Advance 4: Super Mario Bros. 3-e - Wild Ride in the Sky,31957,0.0,0.43015289306640625
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Super Mario Maker,1106,0.0,0.3974995017051697
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Snoopy,32260,0.0,0.3970561623573303
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,NES Remix Pack,11786,0.0,0.39645376801490784
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Famicom Mini: Hikari Shinwa - Palutena no Kagami,29805,0.0,0.3953273296356201
Anime-inspired ARPGs on Switch,anime inspired arpgs nintendo switch,Mario & Wario,17559,0.0,0.39507782459259033
Assassin's Creed,assassin creed,Assassin's Creed Unity: Dead Kings,11131,8.584379402163211,0.0
Assassin's Creed,assassin creed,Black Dawn,32808,0.0,0.41240012645721436
Assassin's Creed,assassin creed,Killing Floor 2: Deluxe Edition,27206,0.0,0.4134504795074463
Assassin's Creed,assassin creed,Dead by Daylight: Nicolas Cage,38987,0.0,0.4136863350868225
Assassin's Creed,assassin creed,Alpha Squad,25220,0.0,0.4152079224586487
Assassin's Creed,assassin creed,Star Sword,8669,0.0,0.4162530303001404
Assassin's Creed,assassin creed,Battle of Heroes: Land of Immortals,30324,0.0,0.41646337509155273
Assassin's Creed,assassin creed,Cradle of Rome 2 HD,34234,0.0,0.4170522093772888
Assassin's Creed,assassin creed,Combat Ace,33637,0.0,0.417166143655777
Assassin's Creed,assassin creed,Streets of Red: Devil's Dare,19991,0.0,0.4190707206726074
Assassin's Creed,assassin creed,Aliens RPG,34404,0.0,0.4202151596546173
Assassin's Creed,assassin creed,World War II: Prisoner of War,37970,0.0,0.4248390793800354
Assassin's Creed,assassin creed,Call of Duty: Black Ops 4 - Mystery Box Edition,37813,0.0,0.4223727285861969
Assassin's Creed,assassin creed,Killer7 Remaster,7227,0.0,0.4110932946205139
Assassin's Creed,assassin creed,Escape! Zombie City,39159,0.0,0.42624229192733765
Assassin's Creed,assassin creed,Black Knight and White Devil,28121,0.0,0.4273449778556824
Assassin's Creed,assassin creed,Shooting Love. 2007,27343,0.0,0.4279745817184448
Assassin's Creed,assassin creed,Armageddon Man,31168,0.0,0.4281414747238159
Assassin's Creed,assassin creed,Tom Clancy’s Rainbow Six: Vegas 2/Tom Clancy’s Ghost Recon: Advanced Warfighter 2,38026,0.0,0.4291686415672302
Assassin's Creed,assassin creed,Dawn of Zombies: Survival,27270,0.0,0.4308294653892517
Assassin's Creed,assassin creed,Patriot,39273,0.0,0.4312947988510132
Assassin's Creed,assassin creed,Fallout607,9523,0.0,0.4313514530658722
Assassin's Creed,assassin creed,Escape IV - Prison Break,25025,0.0,0.42106956243515015
Assassin's Creed,assassin creed,Armed Heroes Online,24961,0.0,0.4110015630722046
Assassin's Creed,assassin creed,Afterlife: Killing Death,12945,0.0,0.40982043743133545
Assassin's Creed,assassin creed,Donkey King Arcade Game,36647,0.0,0.41039156913757324
Assassin's Creed,assassin creed,Curse of the Assassin,9755,4.68156687408869,0.0
Assassin's Creed,assassin creed,Josephine: Portrait of an Assassin,37371,4.68156687408869,0.0
Assassin's Creed,assassin creed,Assassin's Creed III: The Tyranny of King Washington,5766,4.495240336049795,0.0
Assassin's Creed,assassin creed,Pancake: The Game,29652,0.0,0.3903447091579437
Assassin's Creed,assassin creed,Men of War II: Arena,7515,0.0,0.3907422423362732
Assassin's Creed,assassin creed,Gate Keepers,19329,0.0,0.39092785120010376
Assassin's Creed,assassin creed,Untitled Visceral Star Wars Game,13578,0.0,0.39178216457366943
Assassin's Creed,assassin creed,Assassin's Creed Valhalla: The Siege of Paris,4600,4.292083216096998,0.0
Assassin's Creed,assassin creed,Assassin's Creed IV Black Flag: Time Saver - Technology Pack,7160,4.292083216096998,0.0
Assassin's Creed,assassin creed,Assassin's Creed IV Black Flag: Time Saver - Resources Pack,8648,4.292083216096998,0.0
Assassin's Creed,assassin creed,The Chicken Bandit,37969,0.0,0.4106203615665436
Assassin's Creed,assassin creed,Discovery Tour by Assassin’s Creed: Ancient Egypt,10779,4.292083216096998,0.0
Assassin's Creed,assassin creed,Assassin's Creed Revelations: The Ancestors Character Pack,39372,4.292083216096998,0.0
Assassin's Creed,assassin creed,Final Fantasy XV: Assassin's Festival,33288,4.2347933670448255,0.0
Assassin's Creed,assassin creed,Assassin's Creed Odyssey: Legacy of the First Blade,4903,3.4896755736814145,0.0
Assassin's Creed,assassin creed,Superhero Fight,31848,0.0,0.40257692337036133
Assassin's Creed,assassin creed,Justice League: Heroes United,35602,0.0,0.40406888723373413
Assassin's Creed,assassin creed,Bloodborne 2,28174,0.0,0.4047083258628845
Assassin's Creed,assassin creed,Heroes of Warland,39345,0.0,0.4063035249710083
Assassin's Creed,assassin creed,Guns of Mercy,27167,0.0,0.4064521789550781
Assassin's Creed,assassin creed,Assassin's Creed Syndicate: The Last Maharaja,27535,8.078279110741963,0.0
Assassin's Creed,assassin creed,Hotel Transylvania 2: The Game,40569,0.0,0.4316961467266083
Assassin's Creed,assassin creed,Assassin's Creed Odyssey: The Fate of Atlantis,18876,4.292083216096998,0.0
Assassin's Creed,assassin creed,Counter-Strike Nexon: Studio - Zombies: Oz's Trio,17675,0.0,0.4338623881340027
Assassin's Creed,assassin creed,Tom Clancy's Rainbow Six Siege: Operation Para Bellum,16669,0.0,0.43760573863983154
Assassin's Creed,assassin creed,Aciiiiiiiiiiiiiiid,37601,0.0,0.4357209801673889
Assassin's Creed,assassin creed,Crimson Shift,22309,1.192023862029248,0.0
Assassin's Creed,assassin creed,Aragami 2,6869,0.7374755791873083,0.0
Assassin's Creed,assassin creed,Hitman HD Pack,10073,0.672764204145361,0.0
Assassin's Creed,assassin creed,JFK Reloaded,6996,0.6323078206877893,0.0
Assassin's Creed,assassin creed,Sniper Ghost Warrior Contracts: Full Arsenal Edition,39986,0.6323078206877893,0.0
Assassin's Creed,assassin creed,Wolfenstein II: The Freedom Chronicles - Episode 2,10303,0.602221268789737,0.0
Assassin's Creed,assassin creed,Ronin 2072,34773,0.602221268789737,0.0
Assassin's Creed,assassin creed,Hitman 3,467,0.5742350139048872,0.0
Assassin's Creed,assassin creed,Kate: Collateral Damage,27294,0.5742350139048872,0.0
Assassin's Creed,assassin creed,Dishonored: The Brigmore Witches,3151,0.5481577661922181,0.0
Assassin's Creed,assassin creed,Hitman: Patient Zero,22209,0.5481577661922181,0.0
Assassin's Creed,assassin creed,Sword of Asumi,29438,0.5481577661922181,0.0
Assassin's Creed,assassin creed,Light and Shadow: Doppelganger,24787,0.523819554567256,0.0
Assassin's Creed,assassin creed,Blackjack Player,31124,0.0,0.38649311661720276
Assassin's Creed,assassin creed,Final Fantasy: Unlimited with U,14911,0.0,0.38650768995285034
Assassin's Creed,assassin creed,Battlefield 4: Limited Edition,30427,0.0,0.38797593116760254
Assassin's Creed,assassin creed,Black Clover: Infinite Knights,22256,0.0,0.3883560001850128
Assassin's Creed,assassin creed,Microsoft Arcade,25925,0.0,0.3895202577114105
Assassin's Creed,assassin creed,Interlude,29581,0.0,0.3898546099662781
Assassin's Creed,assassin creed,F.E.A.R. Ultimate Shooter Edition,26524,0.0,0.4952758550643921
Assassin's Creed,assassin creed,Ace Combat 7: Skies Unknown - 25th Anniversary Edition,11801,0.0,0.49913451075553894
Assassin's Creed,assassin creed,Detective AI,35935,1.729968471045788,0.0
Assassin's Creed,assassin creed,The Legend of the Prophet & the Assassin,30725,2.4245761911395274,0.0
Assassin's Creed,assassin creed,Hero Emblem 2,23543,0.0,0.4862455725669861
Assassin's Creed,assassin creed,Tequila Zombies 2,23566,0.0,0.47183048725128174
Assassin's Creed,assassin creed,Assassin's Creed: Rogue - Digital Deluxe Edition,32248,5.403995750528904,0.0
Assassin's Creed,assassin creed,Trials Evolution: Riders of Doom,28843,0.0,0.43821078538894653
Assassin's Creed,assassin creed,Grease: The Video Game,37186,0.0,0.43862128257751465
Assassin's Creed,assassin creed,Street Fighter II Uno,14149,0.0,0.4389576315879822
Assassin's Creed,assassin creed,Fallout 76: Platinum Edition,39046,0.0,0.43896275758743286
Assassin's Creed,assassin creed,Deadlands Noir - That Old Time Religion,8323,0.0,0.44091010093688965
Assassin's Creed,assassin creed,Ace of Hearts,37084,0.0,0.4411531984806061
Assassin's Creed,assassin creed,Donnie Darko: The Adventure Game,18014,0.0,0.4429366886615753
Assassin's Creed,assassin creed,Dissidia Final Fantasy Arcade,20771,0.0,0.44433140754699707
Assassin's Creed,assassin creed,Dispel,21898,0.0,0.447485089302063
Assassin's Creed,assassin creed,Dawn of War - SoulStorm,7611,0.0,0.43455079197883606
Assassin's Creed,assassin creed,Saints Row 2: Ultimate Edition,16648,0.0,0.44969433546066284
Assassin's Creed,assassin creed,Kingsman: The Secret Service Game,34897,0.0,0.4514792263507843
Assassin's Creed,assassin creed,Oblivion,37811,0.0,0.4529568552970886
Assassin's Creed,assassin creed,The Boondock Saints Video Game,29629,0.0,0.45367690920829773
Assassin's Creed,assassin creed,Untitled FromSoftware Game,28969,0.0,0.4551353454589844
Assassin's Creed,assassin creed,Jampack Winter 2002,30345,0.0,0.45995962619781494
Assassin's Creed,assassin creed,Soul Knights RPG,33602,0.0,0.4608302414417267
Assassin's Creed,assassin creed,Global Arcade Classics,32817,0.0,0.46281367540359497
Assassin's Creed,assassin creed,Iron Sky: Operation High Jump,8624,0.0,0.46438080072402954
Assassin's Creed,assassin creed,Street Fighter EX3,28992,0.0,0.46490323543548584
Assassin's Creed,assassin creed,Shining Force Cross Exlesia,23368,0.0,0.4653800129890442
Assassin's Creed,assassin creed,Road of the Dead 2,26131,0.0,0.4505932033061981
Assassin's Creed,assassin creed,Discovery Tour Bundle by Assassin's Creed,26544,5.403995750528904,0.0
