Original Query,ID,BM25 Score,SBERT Score,rating_signal,popularity_signal,recency_signal,genre_match,platform_match,Label,rating_boost,popularity_boost,recency_boost,predicted_score,Title,Genres,Platforms,Rating,Release_Date
Local couch co-op games for four players,17048,7.885574088162825,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,23552,7.842672751901523,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,14375,7.81013784671218,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,37120,7.787675223931695,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,22678,7.777835962140467,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,15530,7.747716387285799,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,12919,7.728564968617437,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,11019,7.72422794340233,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,21754,7.713365118248614,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,20105,7.675414886106183,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,32118,7.649680533139504,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,9589,7.645046274204056,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,18989,7.629842608774923,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,22248,7.629842608774923,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,1412,7.628920357445247,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,26458,7.6157280731929315,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,40799,7.606285706739145,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,27554,7.605822173856765,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,12634,7.603490396210738,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,7342,7.589073687175138,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,30860,7.585914666190168,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,30494,7.5855737637362415,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,40020,7.58425159028821,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,26308,7.569859111765744,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,16249,7.5605152236719215,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,21689,7.5605152236719215,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,3808,7.552637517194374,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,38592,7.537965577277424,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,13216,7.524340568275406,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Local couch co-op games for four players,23280,7.521934447478878,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,24213,8.557856668700317,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1.048875558699681,Trash Horror Collection 3,Adventure | Indie,Windows PC,,"Mar 24, 2023"
Lovecraftian horror games with deep lore,31239,14.242655401553442,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1.0044670648031746,Eternal Lore,Adventure | Indie | RPG,Windows PC,,"Sep 19, 2017"
Lovecraftian horror games with deep lore,29651,16.474500247346246,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.7949467681224903,Grandpa - The Horror Game,['Indie'],['Windows PC'],1.9,"Sep 28, 2018"
Lovecraftian horror games with deep lore,35211,15.153373633479571,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.6258688839924088,Prime Horror II,['Indie'],['Windows PC'],,"Nov 05, 2022"
Lovecraftian horror games with deep lore,35394,7.931502483513225,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5914412428465903,That Smiling Game,Indie | Point-and-Click,Web browser,,"Mar 08, 2020"
Lovecraftian horror games with deep lore,14547,9.510986904807467,0.0,0.0,0.0,,1,1,2,0,0,0,0.5437382374611062,Verge,[],[],,TBD
Lovecraftian horror games with deep lore,23158,12.534042206783226,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.45224494007447447,The Deep Deep,Adventure | Indie | Strategy | Tactical,Windows PC | Mac | Linux,,"Dec 31, 2023"
Lovecraftian horror games with deep lore,38204,13.437171635069811,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0.421738064585248,Neuro Horror,[],['Windows PC'],,"Oct 06, 2022"
Lovecraftian horror games with deep lore,11822,8.770155194679624,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.40641895703081754,Aquanox: Deep Descent - Collector's Edition,"['Adventure', 'RPG', 'Shooter', 'Simulator']",['Windows PC'],,"Oct 16, 2020"
Lovecraftian horror games with deep lore,32365,8.515948670243048,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.3301575238862436,Trash Horror Collection 2,Adventure | Indie | Puzzle,Windows PC,3.7,"Sep 20, 2022"
Lovecraftian horror games with deep lore,17916,8.10281411594742,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,A Game With a Kitty,Platform,Windows PC,,"Jun 24, 2005"
Lovecraftian horror games with deep lore,33017,11.75483285100167,0.0,0.0,0.0,0.0,0,0,1,0,0,0,-0.0347576330295121,Groaning Steel,"['Arcade', 'Racing']",['Windows PC'],,"Jun 29, 2019"
Lovecraftian horror games with deep lore,33589,0.0,0.3852322697639465,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,,,,,
Lovecraftian horror games with deep lore,30799,0.0,0.3848211765289306,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,,,,,
Lovecraftian horror games with deep lore,33835,0.0,0.4003351926803589,0.0,0.0,0.0,0,0,3,0,0,0,-0.29108584285572936,The Terrible Old Man,Adventure,Windows PC,2.9,"May 09, 2015"
Lovecraftian horror games with deep lore,8417,0.0,0.3925851583480835,0.0,0.0,0.0,1,0,0,0,0,0,-0.41491915757981124,Waking Nightmare,[],"['Game Boy Color', 'Game Boy']",,"Dec 20, 2020"
Lovecraftian horror games with deep lore,35569,14.37108871031172,0.0,0.0,0.0,,1,1,0,0,0,0,-0.5928081474828198,Deep Relics,[],[],,TBD
Lovecraftian horror games with deep lore,19917,13.175644753751964,0.0,0.0,0.0,,0,1,1,0,0,0,-0.5928081474828198,Scooby Horror,['Adventure'],[],,TBD
Lovecraftian horror games with deep lore,28100,11.022002480482705,0.0,0.0,0.0,,1,1,1,0,0,0,-0.5928081474828198,Horror Bosses - Clicker,[],[],,TBD
Lovecraftian horror games with deep lore,23578,18.808887880546568,0.0,0.0,0.0,,0,0,0,0,0,0,-0.8764506457708073,,,,,
Lovecraftian horror games with deep lore,12870,17.863351021784826,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,6588,14.664508888735334,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,24817,14.083025382112671,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,Ousama Game,,,,TBD
Lovecraftian horror games with deep lore,30265,13.700782656487789,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,26904,13.16336699869179,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,8739,12.962506780471545,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,27621,12.872469220556797,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,5869,12.697930517731724,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,18005,12.533689805258415,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,22598,12.46836752810577,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,25073,12.45826512787071,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,17041,12.4542562580523,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,10471,12.36614125389419,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,16206,12.345146090324684,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,809,12.271279380097514,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,10045,12.271279380097514,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,12169,12.271279380097514,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,27699,12.271279380097514,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,20950,11.994118830765958,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,30751,11.951555533882024,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,8194,11.811331419606244,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,29777,11.75483285100167,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,26812,11.3053592628517,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,29446,11.222627315234345,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,26778,11.037896424907736,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,37649,11.022002480482705,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,8120,11.022002480482705,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,18167,10.884138798977752,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,27574,10.806392631579516,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,19805,10.69946847822777,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,26271,10.612686081242977,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,13738,10.520399058221235,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,20458,10.507828456076355,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,22739,10.491250515436512,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,22911,10.491250515436512,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,18004,10.491250515436512,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,13604,10.352981333185738,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,22580,9.898039122212136,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,19470,9.510986904807467,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,27054,9.510986904807467,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,34998,9.461576443643835,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,14182,9.423068703316572,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,20696,9.006933071946248,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,36163,8.997415090622281,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,12156,8.936484603208816,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,9546,8.81064802403199,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,31931,8.80968031222444,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,36692,8.716222144089635,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,Khumba: The Game,Platform,,,TBD
Lovecraftian horror games with deep lore,18925,8.622974945838711,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,21193,8.60854031440618,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,31395,8.598684049139198,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,31498,8.561190342507174,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,37100,8.548557019215373,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,34134,8.409374669834765,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,27278,8.335791204716001,0.0,0.0,0.0,,0,0,2,0,0,0,-1.2214874405764744,The Deep Lost,Adventure | Indie | Simulator,,,TBD
Lovecraftian horror games with deep lore,11020,8.32490826389022,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,32424,8.196982111407735,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,19188,8.162630569965783,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,26641,8.115134803854438,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,23620,8.10285312483811,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,14572,8.10281411594742,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,16215,8.046143074730747,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,11455,8.046143074730747,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,9383,8.046143074730747,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,37212,8.044605935216703,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,14779,7.993955313738384,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,19403,7.984063204451829,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,31569,7.965727819923727,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,32131,7.956000590719332,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,7480,7.917097727848563,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,17048,7.885574088162825,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,21140,7.885574088162825,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,24592,7.863091913650157,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,14375,7.81013784671218,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,37120,7.787675223931695,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,22678,7.777835962140467,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,15530,7.747716387285799,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,15374,7.745683152671082,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,11019,7.72422794340233,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Lovecraftian horror games with deep lore,21754,7.713365118248614,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,18799,0.0,0.3065865039825439,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,AdventureQuest Worlds,Adventure | RPG,Web browser,3.0,"Oct 10, 2008"
MMOs that offer free trials,33770,0.0,0.2902899980545044,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,World of Soccer,,Windows PC,,"Aug 27, 2015"
MMOs that offer free trials,19209,3.9149799549877535,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,b,['Indie'],['Windows PC'],1.3,"Jun 26, 2017"
MMOs that offer free trials,5788,2.5991199548020854,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.20458292464804984,SCP: Containment Breach,['Adventure'],['Windows PC'],3.3,"Apr 14, 2012"
MMOs that offer free trials,25234,2.5991199548020854,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.20458292464804984,Metro Conflict,['Shooter'],['Windows PC'],,"Jun 22, 2015"
MMOs that offer free trials,40231,3.9149799549877535,0.0,0.0,0.0,,0,1,0,0,0,0,-0.1515364171349899,Quidditch Manager,['Sport'],[],,TBD
MMOs that offer free trials,8749,3.3817874084181616,0.0,0.0,0.0,,1,1,0,0,0,0,-0.1515364171349899,PolitiCats,[],[],,TBD
MMOs that offer free trials,10668,4.587372567066935,0.0,0.0,0.0,0.0,1,0,0,0,0,0,-0.16422799840661165,A e r o c r a f t,[],['Windows PC'],,"Jan 24, 2020"
MMOs that offer free trials,26292,6.5958755689851625,0.0,0.0,0.0,,0,1,0,0,0,0,-0.48702982868537076,Grand Fantasia,['RPG'],[],2.5,TBD
MMOs that offer free trials,36997,4.587372567066935,0.0,0.0,0.0,,0,0,0,0,0,0,-0.7803789596246402,Canyon Defense,['Real Time Strategy'],['Web browser'],3.6,TBD
MMOs that offer free trials,37004,4.587372567066935,0.0,0.0,0.0,,0,0,0,0,0,0,-0.7803789596246402,,,,,
MMOs that offer free trials,14496,4.587372567066935,0.0,0.0,0.0,,0,0,0,0,0,0,-0.7803789596246402,,,,,
MMOs that offer free trials,10178,4.587372567066935,0.0,0.0,0.0,,0,0,0,0,0,0,-0.7803789596246402,,,,,
MMOs that offer free trials,9011,4.587372567066935,0.0,0.0,0.0,,0,0,0,0,0,0,-0.7803789596246402,,,,,
MMOs that offer free trials,28422,23.47565130080683,0.0,0.0,0.0,,0,0,0,0,0,0,-1.0117380764351047,,,,,
MMOs that offer free trials,12259,6.070721590702242,0.0,0.0,0.0,,0,0,0,0,0,0,-1.0733771020900909,,,,,
MMOs that offer free trials,7631,6.01511478599068,0.0,0.0,0.0,,0,0,0,0,0,0,-1.0733771020900909,,,,,
MMOs that offer free trials,15287,5.506311147920693,0.0,0.0,0.0,,0,0,0,0,0,0,-1.0965351535802232,,,,,
MMOs that offer free trials,30255,5.453059604187494,0.0,0.0,0.0,,0,0,0,0,0,0,-1.0965351535802232,,,,,
MMOs that offer free trials,9279,5.453059604187494,0.0,0.0,0.0,,0,0,0,0,0,0,-1.0965351535802232,,,,,
MMOs that offer free trials,15519,5.453059604187494,0.0,0.0,0.0,,0,0,0,0,0,0,-1.0965351535802232,,,,,
MMOs that offer free trials,37374,14.67112205462418,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,24140,13.621816326938314,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,35375,12.855902410722315,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,26464,12.855902410722315,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,24946,12.262741041880176,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,20212,12.188593833621605,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,5206,12.156256444435156,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,23016,12.148504920819688,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,10743,11.904534665424306,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,29454,11.76845336347964,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,24281,9.320069337689551,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,18493,8.784059033722448,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,9049,8.655372988452553,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,36818,8.503278462649055,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,27328,8.422350863962897,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,32403,7.784007175566925,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,15679,7.784007175566925,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,3290,7.784007175566925,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,8708,6.5958755689851625,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
MMOs that offer free trials,35109,22.243503915162783,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2443745631178658,,,,,
MMOs that offer free trials,19515,19.797097074260613,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2443745631178658,,,,,
MMOs that offer free trials,40336,19.56067294581908,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2443745631178658,,,,,
MMOs that offer free trials,6619,4.248579038511387,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,12653,4.091708504353352,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,36314,3.9149799549877535,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,32750,3.9149799549877535,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,24998,3.9149799549877535,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,24180,3.561858329373257,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,19297,3.48092221653496,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,36092,3.447925936097421,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,24550,3.3817874084181616,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,30366,3.3817874084181616,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,26684,3.3762784264399297,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,31153,3.2401156011170875,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,24302,3.2401156011170875,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,36180,3.2401156011170875,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,33958,3.156274492184071,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,36876,2.9515319750116484,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,30131,2.9515319750116484,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,21807,2.9515319750116484,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,12513,2.9515319750116484,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,13722,2.73848943303122,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,34561,2.5991199548020854,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,31590,2.5991199548020854,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,12105,2.5991199548020854,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,8626,2.5981257398165267,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,30839,2.399258995028545,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,36370,2.306713861150511,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
MMOs that offer free trials,34437,2.306713861150511,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2655339193712762,,,,,
